employee_id,floor_1_pct_long_term,floor_2_pct_long_term,floor_3_pct_long_term,floor_4_pct_long_term,floor_5_pct_long_term,floor_1_pct_recent,floor_2_pct_recent,floor_3_pct_recent,floor_4_pct_recent,floor_5_pct_recent,floor_shift_pct
E0237,2.0408163265306123,2.0408163265306123,6.122448979591836,2.0408163265306123,87.75510204081633,0.0,0.0,0.0,0.0,100.0,12.244897959183675
E0239,1.3333333333333335,0.0,1.3333333333333335,5.333333333333334,92.0,0.0,0.0,50.0,0.0,50.0,48.66666666666667
E0240,5.88235294117647,79.41176470588235,5.88235294117647,5.88235294117647,2.941176470588235,0.0,100.0,0.0,0.0,0.0,20.58823529411765
E0243,0.0,4.444444444444445,11.11111111111111,80.0,4.444444444444445,0.0,0.0,0.0,100.0,0.0,20.0
E0244,2.5,2.5,2.5,90.0,2.5,0.0,0.0,0.0,50.0,50.0,47.5
E0245,6.25,81.25,6.25,6.25,0.0,0.0,75.0,25.0,0.0,0.0,18.75
E0246,2.7027027027027026,2.7027027027027026,91.8918918918919,2.7027027027027026,0.0,0.0,0.0,100.0,0.0,0.0,8.108108108108103
E0247,92.85714285714286,3.571428571428571,0.0,3.571428571428571,0.0,100.0,0.0,0.0,0.0,0.0,7.142857142857141
E0248,0.0,2.631578947368421,2.631578947368421,1.3157894736842104,93.42105263157895,0.0,0.0,0.0,0.0,100.0,6.578947368421053
E0249,0.0,2.7027027027027026,2.7027027027027026,86.48648648648648,8.108108108108109,0.0,0.0,0.0,100.0,0.0,13.513513513513514
E0250,2.7777777777777777,0.0,0.0,0.0,97.22222222222221,0.0,0.0,0.0,0.0,100.0,2.7777777777777817
E0251,11.428571428571429,68.57142857142857,2.857142857142857,11.428571428571429,5.714285714285714,0.0,0.0,0.0,0.0,100.0,94.28571428571429
E0252,0.0,4.0,8.0,16.0,72.0,0.0,0.0,0.0,0.0,100.0,28.0
E0254,3.571428571428571,0.0,0.0,7.142857142857142,89.28571428571429,0.0,0.0,0.0,0.0,100.0,10.714285714285712
E0255,68.57142857142857,22.857142857142858,8.571428571428571,0.0,0.0,80.0,20.0,0.0,0.0,0.0,11.42857142857143
E0256,66.21621621621621,12.162162162162163,9.45945945945946,6.756756756756757,5.405405405405405,71.42857142857143,0.0,28.57142857142857,0.0,0.0,24.324324324324326
E0257,95.45454545454545,4.545454545454546,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,20.454545454545453
E0258,83.33333333333334,11.11111111111111,2.7777777777777777,2.7777777777777777,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,22.22222222222223
E0259,84.84848484848484,3.0303030303030303,9.090909090909092,3.0303030303030303,0.0,100.0,0.0,0.0,0.0,0.0,15.151515151515156
E0260,84.375,6.25,3.125,3.125,3.125,80.0,0.0,0.0,20.0,0.0,16.875
E0261,0.0,94.73684210526315,2.631578947368421,2.631578947368421,0.0,0.0,100.0,0.0,0.0,0.0,5.263157894736846
E0262,4.166666666666666,0.0,0.0,95.83333333333334,0.0,0.0,0.0,0.0,100.0,0.0,4.166666666666662
E0263,5.88235294117647,0.0,5.88235294117647,5.88235294117647,82.35294117647058,0.0,0.0,0.0,0.0,100.0,17.647058823529413
E0264,37.5,37.5,12.5,12.5,0.0,0.0,100.0,0.0,0.0,0.0,62.5
E0266,2.4390243902439024,78.04878048780488,14.634146341463413,2.4390243902439024,2.4390243902439024,0.0,0.0,66.66666666666666,0.0,33.33333333333333,82.92682926829266
E0267,1.7241379310344827,89.65517241379311,6.896551724137931,1.7241379310344827,0.0,0.0,100.0,0.0,0.0,0.0,10.344827586206893
E0268,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
E0269,7.246376811594203,14.492753623188406,1.4492753623188406,10.144927536231885,66.66666666666666,0.0,37.5,0.0,12.5,50.0,25.362318840579704
E0270,5.128205128205128,7.6923076923076925,5.128205128205128,61.53846153846154,20.51282051282051,0.0,0.0,0.0,100.0,0.0,38.46153846153846
E0272,5.714285714285714,91.42857142857143,2.857142857142857,0.0,0.0,0.0,80.0,20.0,0.0,0.0,17.142857142857146
E0273,5.0,5.0,85.0,5.0,0.0,0.0,25.0,75.0,0.0,0.0,20.0
E0274,83.87096774193549,9.67741935483871,3.225806451612903,0.0,3.225806451612903,75.0,0.0,0.0,0.0,25.0,21.7741935483871
E0275,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
E0276,5.555555555555555,2.7777777777777777,8.333333333333332,80.55555555555556,2.7777777777777777,0.0,33.33333333333333,0.0,66.66666666666666,0.0,30.55555555555556
E0277,6.451612903225806,3.225806451612903,9.67741935483871,6.451612903225806,74.19354838709677,16.666666666666664,0.0,33.33333333333333,0.0,50.0,33.87096774193547
E0278,0.0,0.0,92.85714285714286,7.142857142857142,0.0,0.0,0.0,100.0,0.0,0.0,7.142857142857141
E0279,1.5873015873015872,3.1746031746031744,3.1746031746031744,15.873015873015872,76.19047619047619,0.0,0.0,0.0,20.0,80.0,7.936507936507938
E0282,0.0,0.0,2.4390243902439024,2.4390243902439024,95.1219512195122,0.0,0.0,0.0,0.0,100.0,4.878048780487804
E0283,5.263157894736842,0.0,2.631578947368421,10.526315789473683,81.57894736842105,0.0,0.0,0.0,0.0,100.0,18.421052631578945
E0284,83.33333333333334,2.7777777777777777,5.555555555555555,5.555555555555555,2.7777777777777777,100.0,0.0,0.0,0.0,0.0,16.666666666666664
E0285,6.25,6.25,65.625,18.75,3.125,33.33333333333333,0.0,66.66666666666666,0.0,0.0,28.124999999999993
E0287,2.564102564102564,2.564102564102564,0.0,0.0,94.87179487179486,0.0,0.0,0.0,0.0,100.0,5.128205128205133
E0288,2.7027027027027026,1.3513513513513513,91.8918918918919,2.7027027027027026,1.3513513513513513,0.0,0.0,100.0,0.0,0.0,8.108108108108103
E0289,0.0,9.090909090909092,81.81818181818183,6.0606060606060606,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,18.18181818181818
E0290,78.57142857142857,10.714285714285714,7.142857142857142,3.571428571428571,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,48.80952380952381
E0291,0.0,2.272727272727273,4.545454545454546,2.272727272727273,90.9090909090909,0.0,0.0,0.0,0.0,100.0,9.090909090909093
E0292,0.0,0.0,0.0,97.72727272727273,2.272727272727273,0.0,0.0,0.0,100.0,0.0,2.27272727272727
E0293,0.0,3.0303030303030303,0.0,0.0,96.96969696969697,0.0,0.0,0.0,0.0,100.0,3.0303030303030307
E0294,0.0,97.36842105263158,0.0,0.0,2.631578947368421,0.0,100.0,0.0,0.0,0.0,2.631578947368423
E0295,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
E0296,0.0,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.090909090909093
E0297,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0
E0298,2.7027027027027026,2.7027027027027026,86.48648648648648,2.7027027027027026,5.405405405405405,16.666666666666664,0.0,83.33333333333334,0.0,0.0,13.963963963963955
E0299,3.3333333333333335,10.0,76.66666666666667,6.666666666666667,3.3333333333333335,0.0,0.0,100.0,0.0,0.0,23.333333333333332
E0300,0.0,5.617977528089887,2.247191011235955,84.26966292134831,7.865168539325842,0.0,0.0,0.0,100.0,0.0,15.730337078651687
E0301,4.761904761904762,7.142857142857142,78.57142857142857,4.761904761904762,4.761904761904762,0.0,20.0,60.0,0.0,20.0,28.095238095238095
E0302,0.0,2.0,94.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
E0303,5.128205128205128,92.3076923076923,2.564102564102564,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925
E0304,0.0,2.5,6.25,11.25,80.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,27.083333333333336
E0305,0.0,4.615384615384616,3.076923076923077,10.76923076923077,81.53846153846153,0.0,0.0,16.666666666666664,0.0,83.33333333333334,15.384615384615392
E0306,3.4482758620689653,89.65517241379311,3.4482758620689653,3.4482758620689653,0.0,0.0,100.0,0.0,0.0,0.0,10.344827586206891
E0307,0.0,0.0,10.256410256410255,74.35897435897436,15.384615384615385,0.0,0.0,25.0,75.0,0.0,15.384615384615383
E0308,89.65517241379311,0.0,0.0,3.4482758620689653,6.896551724137931,100.0,0.0,0.0,0.0,0.0,10.344827586206893
E0309,86.20689655172413,6.896551724137931,1.7241379310344827,3.4482758620689653,1.7241379310344827,100.0,0.0,0.0,0.0,0.0,13.793103448275867
E0310,74.35897435897436,17.94871794871795,2.564102564102564,0.0,5.128205128205128,33.33333333333333,66.66666666666666,0.0,0.0,0.0,48.71794871794872
E0311,2.941176470588235,88.23529411764706,2.941176470588235,2.941176470588235,2.941176470588235,0.0,80.0,0.0,0.0,20.0,17.058823529411764
E0312,7.6923076923076925,87.6923076923077,4.615384615384616,0.0,0.0,20.0,80.0,0.0,0.0,0.0,12.307692307692308
E0313,0.0,9.375,84.375,6.25,0.0,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,17.708333333333336
E0314,80.3030303030303,9.090909090909092,4.545454545454546,3.0303030303030303,3.0303030303030303,100.0,0.0,0.0,0.0,0.0,19.696969696969703
E0315,2.380952380952381,7.142857142857142,9.523809523809524,69.04761904761905,11.904761904761903,0.0,0.0,0.0,100.0,0.0,30.952380952380953
E0316,0.0,0.0,2.5,95.0,2.5,0.0,0.0,0.0,100.0,0.0,5.0
E0317,86.11111111111111,8.333333333333332,0.0,2.7777777777777777,2.7777777777777777,100.0,0.0,0.0,0.0,0.0,13.888888888888888
E0318,75.71428571428571,10.0,7.142857142857142,4.285714285714286,2.857142857142857,77.77777777777779,11.11111111111111,0.0,11.11111111111111,0.0,10.000000000000007
E0319,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
E0320,5.263157894736842,78.94736842105263,7.894736842105263,6.578947368421052,1.3157894736842104,0.0,66.66666666666666,0.0,33.33333333333333,0.0,26.754385964912284
E0321,14.285714285714285,69.04761904761905,4.761904761904762,9.523809523809524,2.380952380952381,25.0,50.0,0.0,25.0,0.0,26.19047619047619
E0322,15.517241379310345,77.58620689655173,5.172413793103448,1.7241379310344827,0.0,25.0,75.0,0.0,0.0,0.0,9.482758620689658
E0323,2.7777777777777777,2.7777777777777777,11.11111111111111,8.333333333333332,75.0,0.0,0.0,0.0,0.0,100.0,25.0
E0324,1.9230769230769231,3.8461538461538463,0.0,88.46153846153845,5.769230769230769,0.0,0.0,0.0,100.0,0.0,11.538461538461544
E0326,3.0303030303030303,12.121212121212121,75.75757575757575,6.0606060606060606,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,24.24242424242425
E0327,11.428571428571429,82.85714285714286,2.857142857142857,2.857142857142857,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,14.28571428571428
E0328,0.0,0.0,2.564102564102564,23.076923076923077,74.35897435897436,0.0,0.0,0.0,33.33333333333333,66.66666666666666,10.256410256410263
E0329,6.122448979591836,10.204081632653061,4.081632653061225,6.122448979591836,73.46938775510205,0.0,0.0,20.0,20.0,60.0,29.795918367346943
E0330,0.0,2.7777777777777777,5.555555555555555,88.88888888888889,2.7777777777777777,0.0,0.0,0.0,100.0,0.0,11.111111111111112
E0331,2.5,87.5,5.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5
E0332,0.0,6.976744186046512,83.72093023255815,6.976744186046512,2.3255813953488373,0.0,0.0,100.0,0.0,0.0,16.279069767441854
E0333,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0334,94.36619718309859,2.8169014084507045,2.8169014084507045,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.633802816901408
E0335,4.081632653061225,93.87755102040816,0.0,0.0,2.0408163265306123,0.0,100.0,0.0,0.0,0.0,6.122448979591836
E0336,97.61904761904762,2.380952380952381,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.3809523809523805
E0337,85.0,5.0,5.0,0.0,5.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,28.333333333333336
E0338,0.0,5.555555555555555,86.11111111111111,5.555555555555555,2.7777777777777777,0.0,16.666666666666664,83.33333333333334,0.0,0.0,11.111111111111107
E0339,2.7777777777777777,2.7777777777777777,5.555555555555555,83.33333333333334,5.555555555555555,0.0,0.0,0.0,75.0,25.0,19.44444444444445
E0340,6.8493150684931505,84.93150684931507,4.10958904109589,2.73972602739726,1.36986301369863,0.0,75.0,25.0,0.0,0.0,20.89041095890411
E0341,68.29268292682927,17.073170731707318,7.317073170731707,4.878048780487805,2.4390243902439024,0.0,0.0,0.0,100.0,0.0,95.1219512195122
E0343,0.0,2.4390243902439024,9.75609756097561,85.36585365853658,2.4390243902439024,0.0,0.0,14.285714285714285,71.42857142857143,14.285714285714285,16.376306620209053
E0344,5.405405405405405,2.7027027027027026,0.0,86.48648648648648,5.405405405405405,25.0,0.0,0.0,75.0,0.0,19.594594594594593
E0346,4.838709677419355,0.0,12.903225806451612,70.96774193548387,11.29032258064516,0.0,0.0,0.0,100.0,0.0,29.032258064516128
E0347,0.0,5.128205128205128,94.87179487179486,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.128205128205133
E0348,61.53846153846154,15.384615384615385,23.076923076923077,0.0,0.0,75.0,25.0,0.0,0.0,0.0,23.076923076923073
E0349,0.0,2.564102564102564,5.128205128205128,5.128205128205128,87.17948717948718,0.0,0.0,0.0,0.0,100.0,12.820512820512818
E0350,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0351,6.666666666666667,75.0,15.0,1.6666666666666667,1.6666666666666667,0.0,50.0,50.0,0.0,0.0,35.00000000000001
E0352,86.66666666666667,6.666666666666667,3.3333333333333335,3.3333333333333335,0.0,100.0,0.0,0.0,0.0,0.0,13.33333333333333
E0353,2.3255813953488373,0.0,2.3255813953488373,93.02325581395348,2.3255813953488373,0.0,0.0,0.0,100.0,0.0,6.976744186046515
E0354,77.27272727272727,13.636363636363635,6.8181818181818175,2.272727272727273,0.0,75.0,25.0,0.0,0.0,0.0,11.363636363636362
E0355,0.0,97.36842105263158,2.631578947368421,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.631578947368423
E0356,1.2658227848101267,2.5316455696202533,1.2658227848101267,5.063291139240507,89.87341772151899,0.0,10.0,0.0,0.0,90.0,7.594936708860758
E0357,5.555555555555555,2.7777777777777777,0.0,8.333333333333332,83.33333333333334,0.0,0.0,0.0,0.0,100.0,16.66666666666666
E0358,9.67741935483871,0.0,3.225806451612903,6.451612903225806,80.64516129032258,0.0,0.0,0.0,0.0,100.0,19.35483870967742
E0359,0.0,3.4482758620689653,3.4482758620689653,89.65517241379311,3.4482758620689653,0.0,20.0,0.0,80.0,0.0,16.55172413793104
E0360,0.0,0.0,87.5,12.5,0.0,0.0,0.0,100.0,0.0,0.0,12.5
E0361,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0362,88.23529411764706,2.941176470588235,2.941176470588235,5.88235294117647,0.0,100.0,0.0,0.0,0.0,0.0,11.764705882352942
E0363,2.4390243902439024,2.4390243902439024,4.878048780487805,85.36585365853658,4.878048780487805,0.0,0.0,0.0,100.0,0.0,14.634146341463419
E0364,0.0,0.0,0.0,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0,100.0,6.66666666666667
E0366,10.526315789473683,84.21052631578947,0.0,2.631578947368421,2.631578947368421,0.0,100.0,0.0,0.0,0.0,15.789473684210531
E0367,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0368,6.976744186046512,6.976744186046512,11.627906976744185,13.953488372093023,60.46511627906976,50.0,0.0,0.0,0.0,50.0,43.02325581395348
E0369,3.125,0.0,0.0,0.0,96.875,0.0,0.0,0.0,0.0,100.0,3.125
E0370,0.0,0.0,1.4925373134328357,94.02985074626866,4.477611940298507,0.0,0.0,0.0,100.0,0.0,5.970149253731339
E0371,6.557377049180328,3.278688524590164,88.52459016393442,0.0,1.639344262295082,0.0,0.0,100.0,0.0,0.0,11.475409836065577
E0372,2.631578947368421,92.10526315789474,2.631578947368421,2.631578947368421,0.0,0.0,100.0,0.0,0.0,0.0,7.894736842105262
E0373,0.0,0.0,89.65517241379311,3.4482758620689653,6.896551724137931,0.0,0.0,100.0,0.0,0.0,10.344827586206893
E0374,0.0,2.3255813953488373,2.3255813953488373,88.37209302325581,6.976744186046512,0.0,0.0,0.0,100.0,0.0,11.627906976744185
E0375,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
E0378,0.0,0.0,4.444444444444445,8.88888888888889,86.66666666666667,0.0,0.0,0.0,0.0,100.0,13.333333333333332
E0379,80.0,8.333333333333332,1.6666666666666667,3.3333333333333335,6.666666666666667,66.66666666666666,0.0,0.0,0.0,33.33333333333333,26.666666666666668
E0380,2.7027027027027026,2.7027027027027026,94.5945945945946,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.405405405405404
E0381,0.0,0.0,87.5,0.0,12.5,0.0,0.0,100.0,0.0,0.0,12.5
E0382,2.564102564102564,0.0,2.564102564102564,5.128205128205128,89.74358974358975,0.0,0.0,0.0,0.0,100.0,10.256410256410252
E0383,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
E0384,97.05882352941177,2.941176470588235,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.9411764705882337
E0385,0.0,0.0,3.125,0.0,96.875,0.0,0.0,0.0,0.0,100.0,3.125
E0386,2.564102564102564,87.17948717948718,7.6923076923076925,0.0,2.564102564102564,0.0,100.0,0.0,0.0,0.0,12.820512820512818
E0387,11.864406779661017,76.27118644067797,5.084745762711865,1.694915254237288,5.084745762711865,16.666666666666664,75.0,0.0,0.0,8.333333333333332,8.050847457627116
E0388,59.45945945945946,10.81081081081081,8.108108108108109,16.216216216216218,5.405405405405405,66.66666666666666,33.33333333333333,0.0,0.0,0.0,29.729729729729723
E0389,1.4925373134328357,2.9850746268656714,2.9850746268656714,91.04477611940298,1.4925373134328357,11.11111111111111,0.0,0.0,88.88888888888889,0.0,9.618573797678273
E0391,2.564102564102564,7.6923076923076925,82.05128205128204,5.128205128205128,2.564102564102564,0.0,0.0,100.0,0.0,0.0,17.948717948717952
E0392,90.2439024390244,7.317073170731707,0.0,0.0,2.4390243902439024,100.0,0.0,0.0,0.0,0.0,9.756097560975606
E0393,0.0,3.225806451612903,0.0,96.7741935483871,0.0,0.0,0.0,0.0,100.0,0.0,3.2258064516129
E0394,0.0,0.0,96.34146341463415,2.4390243902439024,1.2195121951219512,0.0,0.0,100.0,0.0,0.0,3.658536585365853
E0395,7.894736842105263,81.57894736842105,5.263157894736842,2.631578947368421,2.631578947368421,16.666666666666664,50.0,33.33333333333333,0.0,0.0,36.84210526315789
E0396,13.953488372093023,72.09302325581395,4.651162790697675,6.976744186046512,2.3255813953488373,14.285714285714285,71.42857142857143,0.0,14.285714285714285,0.0,7.641196013289031
E0397,0.0,3.4482758620689653,86.20689655172413,6.896551724137931,3.4482758620689653,0.0,0.0,80.0,20.0,0.0,13.103448275862062
E0398,90.625,6.25,1.5625,0.0,1.5625,100.0,0.0,0.0,0.0,0.0,9.375
E0399,0.0,92.85714285714286,0.0,7.142857142857142,0.0,0.0,100.0,0.0,0.0,0.0,7.142857142857141
E0400,4.0,1.3333333333333335,2.666666666666667,6.666666666666667,85.33333333333334,0.0,0.0,0.0,25.0,75.0,18.333333333333336
E0401,3.0303030303030303,6.0606060606060606,81.81818181818183,6.0606060606060606,3.0303030303030303,0.0,0.0,66.66666666666666,33.33333333333333,0.0,27.27272727272728
E0402,2.857142857142857,2.857142857142857,80.0,2.857142857142857,11.428571428571429,0.0,0.0,100.0,0.0,0.0,20.0
E0403,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0404,61.76470588235294,14.705882352941178,11.76470588235294,2.941176470588235,8.823529411764707,75.0,25.0,0.0,0.0,0.0,23.529411764705877
E0405,5.405405405405405,8.108108108108109,13.513513513513514,16.216216216216218,56.75675675675676,0.0,50.0,0.0,0.0,50.0,41.891891891891895
E0406,82.97872340425532,6.382978723404255,8.51063829787234,2.127659574468085,0.0,100.0,0.0,0.0,0.0,0.0,17.02127659574468
E0407,0.0,4.0,12.0,68.0,16.0,0.0,0.0,100.0,0.0,0.0,88.0
E0408,0.0,6.25,3.125,87.5,3.125,0.0,0.0,0.0,100.0,0.0,12.5
E0409,1.5625,96.875,1.5625,0.0,0.0,16.666666666666664,83.33333333333334,0.0,0.0,0.0,15.10416666666666
E0411,0.0,89.65517241379311,6.896551724137931,3.4482758620689653,0.0,0.0,100.0,0.0,0.0,0.0,10.344827586206891
E0412,1.36986301369863,1.36986301369863,1.36986301369863,93.15068493150685,2.73972602739726,0.0,0.0,0.0,100.0,0.0,6.849315068493153
E0413,87.8048780487805,7.317073170731707,4.878048780487805,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.195121951219509
E0414,73.75,11.25,7.5,1.25,6.25,57.14285714285714,14.285714285714285,14.285714285714285,0.0,14.285714285714285,17.857142857142858
E0415,19.565217391304348,58.69565217391305,8.695652173913043,6.521739130434782,6.521739130434782,12.5,75.0,12.5,0.0,0.0,20.10869565217391
E0416,0.0,4.25531914893617,6.382978723404255,8.51063829787234,80.85106382978722,0.0,33.33333333333333,0.0,0.0,66.66666666666666,29.07801418439716
E0417,94.5945945945946,2.7027027027027026,1.3513513513513513,1.3513513513513513,0.0,87.5,0.0,0.0,12.5,0.0,11.14864864864865
E0418,1.639344262295082,6.557377049180328,6.557377049180328,73.77049180327869,11.475409836065573,0.0,0.0,0.0,100.0,0.0,26.229508196721312
E0419,5.063291139240507,6.329113924050633,69.62025316455697,10.126582278481013,8.860759493670885,12.5,12.5,62.5,12.5,0.0,15.98101265822785
E0420,5.0,2.5,87.5,5.0,0.0,0.0,0.0,83.33333333333334,16.666666666666664,0.0,11.66666666666666
E0421,0.0,0.0,85.71428571428571,8.571428571428571,5.714285714285714,0.0,0.0,50.0,50.0,0.0,41.42857142857142
E0422,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,100.0,5.0
E0423,3.0303030303030303,90.9090909090909,6.0606060606060606,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.090909090909093
E0425,0.0,0.0,0.0,4.545454545454546,95.45454545454545,0.0,0.0,0.0,0.0,100.0,4.545454545454547
E0427,2.7027027027027026,0.0,5.405405405405405,78.37837837837837,13.513513513513514,0.0,0.0,0.0,100.0,0.0,21.621621621621625
E0428,3.571428571428571,67.85714285714286,14.285714285714285,10.714285714285714,3.571428571428571,0.0,100.0,0.0,0.0,0.0,32.14285714285714
E0429,0.0,0.0,97.36842105263158,0.0,2.631578947368421,0.0,0.0,100.0,0.0,0.0,2.631578947368423
E0430,11.11111111111111,66.66666666666666,11.11111111111111,11.11111111111111,0.0,0.0,100.0,0.0,0.0,0.0,33.33333333333334
E0431,4.10958904109589,5.47945205479452,9.58904109589041,15.068493150684931,65.75342465753424,0.0,25.0,0.0,0.0,75.0,28.767123287671236
E0432,5.970149253731343,8.955223880597014,4.477611940298507,5.970149253731343,74.6268656716418,25.0,0.0,0.0,0.0,75.0,19.402985074626862
E0433,2.5974025974025974,3.896103896103896,6.493506493506493,9.090909090909092,77.92207792207793,0.0,25.0,0.0,50.0,25.0,62.01298701298702
E0434,3.3333333333333335,86.66666666666667,5.0,3.3333333333333335,1.6666666666666667,0.0,83.33333333333334,16.666666666666664,0.0,0.0,11.666666666666664
E0435,0.0,3.0303030303030303,7.575757575757576,86.36363636363636,3.0303030303030303,0.0,0.0,0.0,100.0,0.0,13.636363636363638
E0436,2.272727272727273,0.0,4.545454545454546,90.9090909090909,2.272727272727273,0.0,0.0,0.0,100.0,0.0,9.090909090909092
E0437,88.88888888888889,5.555555555555555,0.0,5.555555555555555,0.0,100.0,0.0,0.0,0.0,0.0,11.111111111111114
E0438,2.941176470588235,2.941176470588235,0.0,14.705882352941178,79.41176470588235,0.0,0.0,0.0,0.0,100.0,20.588235294117652
E0440,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
E0441,0.0,0.0,10.0,76.66666666666667,13.333333333333334,0.0,0.0,100.0,0.0,0.0,90.00000000000001
E0442,0.0,0.0,3.571428571428571,7.142857142857142,89.28571428571429,0.0,0.0,0.0,0.0,100.0,10.714285714285712
E0443,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0444,0.0,0.0,9.30232558139535,4.651162790697675,86.04651162790698,0.0,0.0,0.0,0.0,100.0,13.953488372093021
E0445,6.122448979591836,93.87755102040816,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.122448979591837
E0446,0.0,0.0,22.22222222222222,66.66666666666666,11.11111111111111,0.0,0.0,0.0,100.0,0.0,33.333333333333336
E0447,0.0,3.4482758620689653,13.793103448275861,82.75862068965517,0.0,0.0,0.0,0.0,100.0,0.0,17.241379310344826
E0448,0.0,97.95918367346938,0.0,0.0,2.0408163265306123,0.0,100.0,0.0,0.0,0.0,2.0408163265306145
E0452,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0
E0453,0.0,0.0,94.5945945945946,2.7027027027027026,2.7027027027027026,0.0,0.0,100.0,0.0,0.0,5.4054054054054035
E0455,1.7857142857142856,3.571428571428571,92.85714285714286,0.0,1.7857142857142856,0.0,0.0,100.0,0.0,0.0,7.142857142857141
E0456,0.0,0.0,0.0,3.571428571428571,96.42857142857143,0.0,0.0,0.0,0.0,100.0,3.5714285714285703
E0457,0.0,1.4925373134328357,4.477611940298507,94.02985074626866,0.0,0.0,0.0,0.0,100.0,0.0,5.970149253731339
E0458,0.0,97.14285714285714,2.857142857142857,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.8571428571428594
E0459,0.0,3.571428571428571,0.0,7.142857142857142,89.28571428571429,0.0,0.0,0.0,0.0,100.0,10.714285714285712
E0460,0.0,2.3255813953488373,6.976744186046512,88.37209302325581,2.3255813953488373,0.0,0.0,0.0,100.0,0.0,11.627906976744187
E0461,2.857142857142857,11.428571428571429,77.14285714285715,5.714285714285714,2.857142857142857,25.0,50.0,25.0,0.0,0.0,60.714285714285715
E0463,1.3333333333333335,1.3333333333333335,4.0,86.66666666666667,6.666666666666667,0.0,0.0,0.0,90.0,10.0,6.666666666666664
E0464,80.55555555555556,11.11111111111111,2.7777777777777777,5.555555555555555,0.0,100.0,0.0,0.0,0.0,0.0,19.444444444444443
E0465,85.71428571428571,3.1746031746031744,6.349206349206349,1.5873015873015872,3.1746031746031744,100.0,0.0,0.0,0.0,0.0,14.285714285714288
E0466,2.857142857142857,97.14285714285714,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.8571428571428594
E0467,0.0,0.0,7.894736842105263,86.8421052631579,5.263157894736842,0.0,0.0,0.0,100.0,0.0,13.1578947368421
E0468,94.87179487179486,0.0,2.564102564102564,2.564102564102564,0.0,100.0,0.0,0.0,0.0,0.0,5.128205128205133
E0469,0.0,5.0,90.0,5.0,0.0,0.0,0.0,80.0,20.0,0.0,15.0
E0470,2.7777777777777777,2.7777777777777777,2.7777777777777777,86.11111111111111,5.555555555555555,50.0,0.0,0.0,50.0,0.0,47.22222222222222
E0471,0.0,1.5384615384615385,98.46153846153847,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.5384615384615357
E0472,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
