employee_id,Conference_long_term,Focus_long_term,Meeting_long_term,Training_long_term,Conference_recent,Focus_recent,Meeting_recent,Training_recent,room_type_shift_pct
E0282,2.4390243902439024,4.878048780487805,90.2439024390244,2.4390243902439024,0.0,0.0,100.0,0.0,9.756097560975606
E0283,81.57894736842105,2.631578947368421,2.631578947368421,13.157894736842104,100.0,0.0,0.0,0.0,18.421052631578945
E0284,91.66666666666666,5.555555555555555,0.0,2.7777777777777777,100.0,0.0,0.0,0.0,8.333333333333337
E0285,6.25,3.125,6.25,84.375,0.0,0.0,0.0,100.0,15.625
E0287,10.256410256410255,0.0,84.61538461538461,5.128205128205128,0.0,0.0,100.0,0.0,15.384615384615385
E0288,2.7027027027027026,4.054054054054054,9.45945945945946,83.78378378378379,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,26.640926640926644
E0289,90.9090909090909,3.0303030303030303,0.0,6.0606060606060606,100.0,0.0,0.0,0.0,9.090909090909093
E0290,0.0,3.571428571428571,92.85714285714286,3.571428571428571,0.0,0.0,100.0,0.0,7.142857142857141
E0291,88.63636363636364,4.545454545454546,4.545454545454546,2.272727272727273,100.0,0.0,0.0,0.0,11.363636363636363
E0292,75.0,11.363636363636363,4.545454545454546,9.090909090909092,33.33333333333333,33.33333333333333,0.0,33.33333333333333,46.21212121212121
E0293,72.72727272727273,12.121212121212121,9.090909090909092,6.0606060606060606,60.0,20.0,20.0,0.0,18.787878787878793
E0294,92.10526315789474,0.0,7.894736842105263,0.0,100.0,0.0,0.0,0.0,7.894736842105262
E0295,3.225806451612903,9.67741935483871,9.67741935483871,77.41935483870968,50.0,0.0,50.0,0.0,87.09677419354838
E0296,0.0,0.0,9.090909090909092,90.9090909090909,0.0,0.0,0.0,100.0,9.090909090909093
E0297,90.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0
E0298,5.405405405405405,2.7027027027027026,86.48648648648648,5.405405405405405,0.0,0.0,100.0,0.0,13.513513513513516
E0299,3.3333333333333335,3.3333333333333335,3.3333333333333335,90.0,0.0,0.0,0.0,100.0,10.0
E0300,92.13483146067416,4.49438202247191,1.1235955056179776,2.247191011235955,100.0,0.0,0.0,0.0,7.86516853932584
E0301,92.85714285714286,2.380952380952381,2.380952380952381,2.380952380952381,100.0,0.0,0.0,0.0,7.1428571428571415
E0302,12.0,6.0,72.0,10.0,25.0,0.0,75.0,0.0,16.0
E0303,7.6923076923076925,0.0,7.6923076923076925,84.61538461538461,0.0,0.0,0.0,100.0,15.384615384615387
E0304,87.5,3.75,3.75,5.0,100.0,0.0,0.0,0.0,12.5
E0305,3.076923076923077,0.0,95.38461538461539,1.5384615384615385,0.0,0.0,100.0,0.0,4.615384615384614
E0306,13.793103448275861,3.4482758620689653,82.75862068965517,0.0,0.0,0.0,100.0,0.0,17.241379310344826
E0307,0.0,5.128205128205128,5.128205128205128,89.74358974358975,0.0,0.0,0.0,100.0,10.256410256410252
E0308,10.344827586206897,0.0,89.65517241379311,0.0,50.0,0.0,50.0,0.0,39.65517241379311
E0309,8.620689655172415,79.3103448275862,5.172413793103448,6.896551724137931,0.0,71.42857142857143,14.285714285714285,14.285714285714285,16.50246305418719
E0310,92.3076923076923,0.0,5.128205128205128,2.564102564102564,100.0,0.0,0.0,0.0,7.6923076923076925
E0311,70.58823529411765,8.823529411764707,2.941176470588235,17.647058823529413,40.0,20.0,20.0,20.0,30.58823529411765
E0312,4.615384615384616,4.615384615384616,89.23076923076924,1.5384615384615385,0.0,0.0,100.0,0.0,10.769230769230766
E0313,6.25,6.25,87.5,0.0,16.666666666666664,0.0,83.33333333333334,0.0,10.41666666666666
E0314,9.090909090909092,80.3030303030303,7.575757575757576,3.0303030303030303,20.0,60.0,0.0,20.0,27.878787878787875
E0315,0.0,2.380952380952381,95.23809523809523,2.380952380952381,0.0,0.0,100.0,0.0,4.761904761904768
E0316,10.0,0.0,17.5,72.5,0.0,0.0,16.666666666666664,83.33333333333334,10.83333333333334
E0317,2.7777777777777777,0.0,94.44444444444444,2.7777777777777777,0.0,0.0,100.0,0.0,5.555555555555557
E0318,7.142857142857142,2.857142857142857,87.14285714285714,2.857142857142857,0.0,0.0,100.0,0.0,12.85714285714286
E0319,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0320,93.42105263157895,3.9473684210526314,1.3157894736842104,1.3157894736842104,100.0,0.0,0.0,0.0,6.578947368421054
E0321,4.761904761904762,85.71428571428571,9.523809523809524,0.0,0.0,100.0,0.0,0.0,14.285714285714288
E0322,8.620689655172415,3.4482758620689653,84.48275862068965,3.4482758620689653,0.0,0.0,100.0,0.0,15.517241379310347
E0323,2.7777777777777777,2.7777777777777777,88.88888888888889,5.555555555555555,0.0,33.33333333333333,66.66666666666666,0.0,30.555555555555557
E0324,7.6923076923076925,1.9230769230769231,90.38461538461539,0.0,0.0,0.0,100.0,0.0,9.615384615384613
E0326,6.0606060606060606,9.090909090909092,78.78787878787878,6.0606060606060606,0.0,0.0,100.0,0.0,21.212121212121218
E0327,11.428571428571429,8.571428571428571,5.714285714285714,74.28571428571429,42.857142857142854,14.285714285714285,0.0,42.857142857142854,37.142857142857146
E0328,84.61538461538461,2.564102564102564,7.6923076923076925,5.128205128205128,100.0,0.0,0.0,0.0,15.384615384615385
E0329,81.63265306122449,6.122448979591836,8.16326530612245,4.081632653061225,80.0,20.0,0.0,0.0,13.877551020408161
E0330,5.555555555555555,11.11111111111111,77.77777777777779,5.555555555555555,0.0,0.0,100.0,0.0,22.222222222222218
E0331,0.0,97.5,0.0,2.5,0.0,100.0,0.0,0.0,2.5
E0332,4.651162790697675,2.3255813953488373,86.04651162790698,6.976744186046512,0.0,0.0,100.0,0.0,13.95348837209302
E0333,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0334,90.14084507042254,2.8169014084507045,4.225352112676056,2.8169014084507045,100.0,0.0,0.0,0.0,9.85915492957746
E0335,91.83673469387756,2.0408163265306123,4.081632653061225,2.0408163265306123,100.0,0.0,0.0,0.0,8.163265306122446
E0336,2.380952380952381,2.380952380952381,88.09523809523809,7.142857142857142,0.0,0.0,100.0,0.0,11.904761904761909
E0337,5.0,7.5,80.0,7.5,0.0,0.0,66.66666666666666,33.33333333333333,25.833333333333336
E0338,8.333333333333332,0.0,5.555555555555555,86.11111111111111,0.0,0.0,0.0,100.0,13.888888888888886
E0339,0.0,11.11111111111111,83.33333333333334,5.555555555555555,0.0,0.0,75.0,25.0,19.44444444444445
E0340,1.36986301369863,0.0,5.47945205479452,93.15068493150685,0.0,0.0,0.0,100.0,6.849315068493153
E0341,90.2439024390244,7.317073170731707,2.4390243902439024,0.0,100.0,0.0,0.0,0.0,9.756097560975606
E0343,87.8048780487805,0.0,9.75609756097561,2.4390243902439024,100.0,0.0,0.0,0.0,12.195121951219509
E0344,2.7027027027027026,0.0,94.5945945945946,2.7027027027027026,0.0,0.0,100.0,0.0,5.4054054054054035
E0346,91.93548387096774,3.225806451612903,3.225806451612903,1.6129032258064515,100.0,0.0,0.0,0.0,8.064516129032258
E0347,2.564102564102564,10.256410256410255,84.61538461538461,2.564102564102564,0.0,0.0,100.0,0.0,15.384615384615383
E0348,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0349,2.564102564102564,94.87179487179486,0.0,2.564102564102564,0.0,100.0,0.0,0.0,5.128205128205133
E0350,0.0,0.0,75.0,25.0,0.0,0.0,100.0,0.0,25.0
E0351,6.666666666666667,78.33333333333333,10.0,5.0,25.0,25.0,25.0,25.0,53.33333333333333
E0352,0.0,3.3333333333333335,93.33333333333333,3.3333333333333335,0.0,0.0,100.0,0.0,6.66666666666667
E0353,4.651162790697675,4.651162790697675,79.06976744186046,11.627906976744185,0.0,0.0,100.0,0.0,20.930232558139537
E0354,2.272727272727273,4.545454545454546,84.0909090909091,9.090909090909092,0.0,25.0,75.0,0.0,20.454545454545457
E0355,5.263157894736842,2.631578947368421,86.8421052631579,5.263157894736842,25.0,25.0,50.0,0.0,42.10526315789474
E0356,20.253164556962027,22.78481012658228,37.9746835443038,18.9873417721519,10.0,20.0,40.0,30.0,13.037974683544302
E0357,8.333333333333332,13.88888888888889,69.44444444444444,8.333333333333332,0.0,0.0,100.0,0.0,30.555555555555557
E0358,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0359,3.4482758620689653,12.068965517241379,0.0,84.48275862068965,0.0,20.0,0.0,80.0,7.931034482758619
E0360,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0361,6.976744186046512,0.0,90.69767441860465,2.3255813953488373,25.0,0.0,75.0,0.0,18.023255813953487
E0362,0.0,2.941176470588235,94.11764705882352,2.941176470588235,0.0,0.0,100.0,0.0,5.882352941176475
E0363,0.0,0.0,95.1219512195122,4.878048780487805,0.0,0.0,100.0,0.0,4.878048780487804
E0364,73.33333333333333,10.0,10.0,6.666666666666667,100.0,0.0,0.0,0.0,26.666666666666668
E0366,10.526315789473683,15.789473684210526,71.05263157894737,2.631578947368421,20.0,0.0,80.0,0.0,18.421052631578945
E0367,4.3478260869565215,13.043478260869565,73.91304347826086,8.695652173913043,0.0,0.0,100.0,0.0,26.086956521739133
E0368,83.72093023255815,4.651162790697675,11.627906976744185,0.0,100.0,0.0,0.0,0.0,16.279069767441857
E0369,6.25,3.125,87.5,3.125,0.0,0.0,100.0,0.0,12.5
E0370,2.9850746268656714,7.462686567164178,82.08955223880598,7.462686567164178,20.0,0.0,80.0,0.0,17.014925373134332
E0371,96.72131147540983,1.639344262295082,0.0,1.639344262295082,100.0,0.0,0.0,0.0,3.278688524590165
E0372,97.36842105263158,2.631578947368421,0.0,0.0,75.0,25.0,0.0,0.0,22.368421052631575
E0373,13.793103448275861,3.4482758620689653,75.86206896551724,6.896551724137931,0.0,0.0,100.0,0.0,24.137931034482758
E0374,4.651162790697675,6.976744186046512,86.04651162790698,2.3255813953488373,0.0,0.0,100.0,0.0,13.953488372093021
E0375,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0378,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0379,8.333333333333332,5.0,80.0,6.666666666666667,0.0,0.0,66.66666666666666,33.33333333333333,26.666666666666668
E0380,8.108108108108109,2.7027027027027026,78.37837837837837,10.81081081081081,0.0,0.0,66.66666666666666,33.33333333333333,22.52252252252252
E0381,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
E0382,7.6923076923076925,0.0,89.74358974358975,2.564102564102564,0.0,0.0,100.0,0.0,10.256410256410252
E0383,5.714285714285714,5.714285714285714,88.57142857142857,0.0,0.0,0.0,100.0,0.0,11.42857142857143
E0384,82.35294117647058,5.88235294117647,5.88235294117647,5.88235294117647,100.0,0.0,0.0,0.0,17.647058823529417
E0385,90.625,3.125,3.125,3.125,100.0,0.0,0.0,0.0,9.375
E0386,2.564102564102564,0.0,5.128205128205128,92.3076923076923,0.0,0.0,33.33333333333333,66.66666666666666,28.205128205128208
E0387,0.0,0.0,3.389830508474576,96.61016949152543,0.0,0.0,8.333333333333332,91.66666666666666,4.943502824858762
E0388,0.0,0.0,97.2972972972973,2.7027027027027026,0.0,0.0,100.0,0.0,2.7027027027026986
E0389,5.970149253731343,2.9850746268656714,2.9850746268656714,88.05970149253731,0.0,0.0,0.0,100.0,11.940298507462686
E0391,5.128205128205128,89.74358974358975,2.564102564102564,2.564102564102564,0.0,100.0,0.0,0.0,10.256410256410252
E0392,85.36585365853658,4.878048780487805,2.4390243902439024,7.317073170731707,100.0,0.0,0.0,0.0,14.634146341463417
E0393,3.225806451612903,93.54838709677419,3.225806451612903,0.0,0.0,100.0,0.0,0.0,6.451612903225808
E0394,3.6585365853658534,4.878048780487805,2.4390243902439024,89.02439024390245,0.0,0.0,0.0,100.0,10.975609756097558
E0395,7.894736842105263,13.157894736842104,57.89473684210527,21.052631578947366,0.0,16.666666666666664,50.0,33.33333333333333,15.789473684210526
E0396,72.09302325581395,6.976744186046512,9.30232558139535,11.627906976744185,71.42857142857143,14.285714285714285,14.285714285714285,0.0,12.292358803986705
E0397,6.896551724137931,86.20689655172413,3.4482758620689653,3.4482758620689653,0.0,100.0,0.0,0.0,13.793103448275865
E0398,10.9375,6.25,4.6875,78.125,0.0,0.0,14.285714285714285,85.71428571428571,17.187499999999996
E0399,7.142857142857142,7.142857142857142,85.71428571428571,0.0,0.0,0.0,100.0,0.0,14.285714285714288
E0400,92.0,0.0,4.0,4.0,75.0,0.0,25.0,0.0,21.0
E0401,3.0303030303030303,0.0,96.96969696969697,0.0,0.0,0.0,100.0,0.0,3.0303030303030307
E0402,11.428571428571429,2.857142857142857,77.14285714285715,8.571428571428571,0.0,0.0,100.0,0.0,22.85714285714285
E0403,3.225806451612903,0.0,90.32258064516128,6.451612903225806,0.0,0.0,100.0,0.0,9.677419354838715
E0404,11.76470588235294,11.76470588235294,70.58823529411765,5.88235294117647,25.0,0.0,75.0,0.0,17.64705882352941
E0405,2.7027027027027026,0.0,8.108108108108109,89.1891891891892,0.0,0.0,0.0,100.0,10.810810810810809
E0406,2.127659574468085,17.02127659574468,78.72340425531915,2.127659574468085,0.0,25.0,75.0,0.0,7.978723404255321
E0407,4.0,16.0,8.0,72.0,0.0,0.0,0.0,100.0,28.0
E0408,0.0,6.25,93.75,0.0,0.0,0.0,100.0,0.0,6.25
E0409,6.25,6.25,85.9375,1.5625,0.0,0.0,100.0,0.0,14.0625
E0411,6.896551724137931,6.896551724137931,82.75862068965517,3.4482758620689653,0.0,0.0,100.0,0.0,17.241379310344826
E0412,4.10958904109589,4.10958904109589,86.3013698630137,5.47945205479452,0.0,0.0,100.0,0.0,13.6986301369863
E0413,4.878048780487805,7.317073170731707,75.60975609756098,12.195121951219512,0.0,50.0,0.0,50.0,80.48780487804878
E0414,80.0,6.25,10.0,3.75,100.0,0.0,0.0,0.0,20.0
E0415,6.521739130434782,2.1739130434782608,80.43478260869566,10.869565217391305,12.5,0.0,75.0,12.5,7.608695652173915
E0416,2.127659574468085,4.25531914893617,87.2340425531915,6.382978723404255,0.0,0.0,100.0,0.0,12.765957446808507
E0417,0.0,0.0,98.64864864864865,1.3513513513513513,0.0,0.0,100.0,0.0,1.3513513513513529
E0418,3.278688524590164,0.0,3.278688524590164,93.44262295081968,0.0,0.0,0.0,100.0,6.557377049180323
E0419,11.39240506329114,72.15189873417721,7.59493670886076,8.860759493670885,12.5,75.0,0.0,12.5,7.5949367088607636
E0420,95.0,2.5,0.0,2.5,100.0,0.0,0.0,0.0,5.0
E0421,0.0,2.857142857142857,94.28571428571428,2.857142857142857,0.0,0.0,100.0,0.0,5.714285714285719
E0422,10.0,2.5,85.0,2.5,50.0,0.0,50.0,0.0,40.0
E0423,0.0,96.96969696969697,0.0,3.0303030303030303,0.0,50.0,0.0,50.0,46.96969696969697
E0425,4.545454545454546,6.8181818181818175,84.0909090909091,4.545454545454546,50.0,0.0,50.0,0.0,45.45454545454546
E0427,2.7027027027027026,5.405405405405405,89.1891891891892,2.7027027027027026,0.0,25.0,75.0,0.0,19.594594594594597
E0428,7.142857142857142,3.571428571428571,78.57142857142857,10.714285714285714,0.0,0.0,100.0,0.0,21.42857142857143
E0429,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
E0430,11.11111111111111,0.0,77.77777777777779,11.11111111111111,0.0,0.0,100.0,0.0,22.22222222222222
E0431,75.34246575342466,12.32876712328767,9.58904109589041,2.73972602739726,75.0,25.0,0.0,0.0,12.671232876712331
E0432,1.4925373134328357,7.462686567164178,89.55223880597015,1.4925373134328357,0.0,0.0,100.0,0.0,10.447761194029852
E0433,2.5974025974025974,1.2987012987012987,89.6103896103896,6.493506493506493,0.0,0.0,75.0,25.0,18.506493506493502
E0434,6.666666666666667,80.0,5.0,8.333333333333332,16.666666666666664,83.33333333333334,0.0,0.0,13.333333333333336
E0435,6.0606060606060606,4.545454545454546,83.33333333333334,6.0606060606060606,0.0,0.0,80.0,20.0,13.939393939393945
E0436,0.0,6.8181818181818175,2.272727272727273,90.9090909090909,0.0,0.0,0.0,100.0,9.090909090909092
E0437,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0438,2.941176470588235,2.941176470588235,94.11764705882352,0.0,0.0,0.0,100.0,0.0,5.882352941176475
E0440,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0441,10.0,0.0,3.3333333333333335,86.66666666666667,0.0,0.0,0.0,100.0,13.333333333333332
E0442,5.357142857142857,3.571428571428571,91.07142857142857,0.0,0.0,0.0,100.0,0.0,8.928571428571429
E0443,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
E0444,2.3255813953488373,13.953488372093023,81.3953488372093,2.3255813953488373,0.0,0.0,100.0,0.0,18.6046511627907
E0445,95.91836734693877,2.0408163265306123,0.0,2.0408163265306123,66.66666666666666,33.33333333333333,0.0,0.0,31.292517006802715
E0446,0.0,33.33333333333333,22.22222222222222,44.44444444444444,0.0,100.0,0.0,0.0,66.66666666666666
E0447,3.4482758620689653,89.65517241379311,0.0,6.896551724137931,0.0,100.0,0.0,0.0,10.344827586206893
E0448,6.122448979591836,75.51020408163265,6.122448979591836,12.244897959183673,0.0,100.0,0.0,0.0,24.48979591836735
E0452,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0453,8.108108108108109,13.513513513513514,72.97297297297297,5.405405405405405,0.0,0.0,100.0,0.0,27.027027027027028
E0455,1.7857142857142856,3.571428571428571,94.64285714285714,0.0,0.0,16.666666666666664,83.33333333333334,0.0,13.095238095238088
E0456,96.42857142857143,3.571428571428571,0.0,0.0,100.0,0.0,0.0,0.0,3.5714285714285703
E0457,1.4925373134328357,5.970149253731343,89.55223880597015,2.9850746268656714,0.0,0.0,100.0,0.0,10.44776119402985
E0458,91.42857142857143,2.857142857142857,0.0,5.714285714285714,100.0,0.0,0.0,0.0,8.571428571428571
E0459,0.0,0.0,96.42857142857143,3.571428571428571,0.0,0.0,66.66666666666666,33.33333333333333,29.761904761904766
E0460,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0461,88.57142857142857,2.857142857142857,2.857142857142857,5.714285714285714,100.0,0.0,0.0,0.0,11.42857142857143
E0463,96.0,0.0,1.3333333333333335,2.666666666666667,100.0,0.0,0.0,0.0,4.0
E0464,83.33333333333334,2.7777777777777777,2.7777777777777777,11.11111111111111,100.0,0.0,0.0,0.0,16.666666666666664
E0465,7.936507936507936,17.46031746031746,71.42857142857143,3.1746031746031744,25.0,0.0,75.0,0.0,20.634920634920633
E0466,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0467,2.631578947368421,0.0,97.36842105263158,0.0,0.0,0.0,100.0,0.0,2.631578947368423
E0468,12.82051282051282,12.82051282051282,69.23076923076923,5.128205128205128,25.0,0.0,75.0,0.0,17.94871794871795
E0469,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0470,2.7777777777777777,11.11111111111111,80.55555555555556,5.555555555555555,0.0,0.0,50.0,50.0,44.44444444444444
E0471,9.230769230769232,6.153846153846154,81.53846153846153,3.076923076923077,20.0,20.0,60.0,0.0,24.615384615384613
E0472,0.0,90.9090909090909,0.0,9.090909090909092,0.0,100.0,0.0,0.0,9.090909090909093
E0473,1.5151515151515151,98.48484848484848,0.0,0.0,0.0,100.0,0.0,0.0,1.5151515151515154
E0474,4.3478260869565215,8.695652173913043,82.6086956521739,4.3478260869565215,0.0,33.33333333333333,66.66666666666666,0.0,24.63768115942029
E0475,3.0303030303030303,6.0606060606060606,87.87878787878788,3.0303030303030303,25.0,0.0,75.0,0.0,21.96969696969697
E0477,4.878048780487805,4.878048780487805,82.92682926829268,7.317073170731707,0.0,0.0,100.0,0.0,17.07317073170732
E0478,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0479,4.3478260869565215,0.0,91.30434782608695,4.3478260869565215,0.0,0.0,100.0,0.0,8.695652173913045
E0481,7.142857142857142,5.714285714285714,84.28571428571429,2.857142857142857,16.666666666666664,0.0,83.33333333333334,0.0,9.523809523809522
E0482,18.181818181818183,81.81818181818183,0.0,0.0,0.0,100.0,0.0,0.0,18.18181818181818
E0483,9.090909090909092,0.0,90.9090909090909,0.0,0.0,0.0,100.0,0.0,9.090909090909093
E0484,14.457831325301203,4.819277108433735,7.228915662650602,73.49397590361446,25.0,0.0,0.0,75.0,12.048192771084338
E0485,2.564102564102564,5.128205128205128,89.74358974358975,2.564102564102564,0.0,0.0,100.0,0.0,10.256410256410252
E0486,74.28571428571429,8.571428571428571,11.428571428571429,5.714285714285714,40.0,20.0,20.0,20.0,34.28571428571429
E0487,10.76923076923077,3.076923076923077,78.46153846153847,7.6923076923076925,0.0,0.0,100.0,0.0,21.538461538461537
E0488,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,100.0,0.0,14.285714285714288
E0490,6.0606060606060606,78.78787878787878,9.090909090909092,6.0606060606060606,11.11111111111111,77.77777777777779,11.11111111111111,0.0,7.070707070707063
E0491,2.941176470588235,5.88235294117647,0.0,91.17647058823529,0.0,33.33333333333333,0.0,66.66666666666666,27.450980392156865
E0492,82.85714285714286,2.857142857142857,5.714285714285714,8.571428571428571,80.0,0.0,0.0,20.0,11.42857142857143
E0493,0.0,1.6666666666666667,5.0,93.33333333333333,0.0,0.0,0.0,100.0,6.66666666666667
E0494,14.705882352941178,2.941176470588235,76.47058823529412,5.88235294117647,0.0,33.33333333333333,66.66666666666666,0.0,30.3921568627451
E0495,2.941176470588235,2.941176470588235,88.23529411764706,5.88235294117647,0.0,0.0,100.0,0.0,11.764705882352942
E0496,0.0,0.0,95.45454545454545,4.545454545454546,0.0,0.0,100.0,0.0,4.545454545454547
E0497,82.35294117647058,5.88235294117647,8.823529411764707,2.941176470588235,100.0,0.0,0.0,0.0,17.647058823529413
E0498,5.405405405405405,5.405405405405405,86.48648648648648,2.7027027027027026,0.0,50.0,50.0,0.0,44.5945945945946
E0499,2.564102564102564,0.0,94.87179487179486,2.564102564102564,0.0,0.0,100.0,0.0,5.128205128205133
E0500,83.78378378378379,10.81081081081081,0.0,5.405405405405405,100.0,0.0,0.0,0.0,16.216216216216214
E0501,2.7777777777777777,5.555555555555555,5.555555555555555,86.11111111111111,0.0,0.0,20.0,80.0,14.444444444444446
E0503,2.564102564102564,2.564102564102564,92.3076923076923,2.564102564102564,0.0,0.0,100.0,0.0,7.6923076923076925
E0504,6.896551724137931,3.4482758620689653,86.20689655172413,3.4482758620689653,0.0,50.0,50.0,0.0,46.551724137931025
E0505,8.21917808219178,6.8493150684931505,80.82191780821918,4.10958904109589,12.5,25.0,50.0,12.5,30.821917808219183
E0506,10.714285714285714,7.142857142857142,67.85714285714286,14.285714285714285,0.0,0.0,75.0,25.0,17.857142857142854
E0507,62.5,0.0,25.0,12.5,0.0,0.0,0.0,100.0,87.5
E0508,77.5,3.75,11.25,7.5,88.88888888888889,0.0,0.0,11.11111111111111,14.999999999999998
E0509,90.9090909090909,3.0303030303030303,0.0,6.0606060606060606,75.0,25.0,0.0,0.0,21.96969696969697
E0510,8.695652173913043,2.1739130434782608,86.95652173913044,2.1739130434782608,0.0,0.0,100.0,0.0,13.043478260869565
E0513,88.37209302325581,4.651162790697675,2.3255813953488373,4.651162790697675,33.33333333333333,0.0,33.33333333333333,33.33333333333333,59.689922480620154
E0514,2.666666666666667,2.666666666666667,1.3333333333333335,93.33333333333333,0.0,0.0,0.0,100.0,6.66666666666667
E0515,2.564102564102564,2.564102564102564,92.3076923076923,2.564102564102564,50.0,0.0,50.0,0.0,47.43589743589744
E0516,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0517,2.272727272727273,9.090909090909092,0.0,88.63636363636364,0.0,0.0,0.0,100.0,11.363636363636363
E0518,14.285714285714285,0.0,85.71428571428571,0.0,100.0,0.0,0.0,0.0,85.71428571428572
E0519,92.20779220779221,1.2987012987012987,5.194805194805195,1.2987012987012987,100.0,0.0,0.0,0.0,7.792207792207792
E0520,8.333333333333332,5.555555555555555,79.16666666666666,6.944444444444445,0.0,16.666666666666664,83.33333333333334,0.0,15.277777777777786
E0521,87.8048780487805,0.0,4.878048780487805,7.317073170731707,100.0,0.0,0.0,0.0,12.195121951219509
E0522,9.375,3.125,78.125,9.375,0.0,0.0,75.0,25.0,15.625
E0523,2.4390243902439024,4.878048780487805,87.8048780487805,4.878048780487805,0.0,0.0,100.0,0.0,12.195121951219509
E0524,83.87096774193549,3.225806451612903,3.225806451612903,9.67741935483871,100.0,0.0,0.0,0.0,16.129032258064516
E0525,2.127659574468085,0.0,93.61702127659575,4.25531914893617,33.33333333333333,0.0,66.66666666666666,0.0,31.205673758865252
E0526,1.3513513513513513,4.054054054054054,90.54054054054053,4.054054054054054,0.0,0.0,0.0,100.0,95.94594594594594
E0527,7.142857142857142,19.047619047619047,66.66666666666666,7.142857142857142,0.0,0.0,100.0,0.0,33.333333333333336
E0528,0.0,6.25,90.625,3.125,0.0,0.0,100.0,0.0,9.375
E0531,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0534,0.0,0.0,97.43589743589743,2.564102564102564,0.0,0.0,75.0,25.0,22.435897435897434
E0535,6.25,0.0,89.0625,4.6875,0.0,0.0,85.71428571428571,14.285714285714285,9.598214285714288
E0536,2.7777777777777777,91.66666666666666,1.3888888888888888,4.166666666666666,0.0,100.0,0.0,0.0,8.33333333333334
E0537,8.0,8.0,84.0,0.0,0.0,0.0,100.0,0.0,16.0
E0538,7.352941176470589,83.82352941176471,2.941176470588235,5.88235294117647,11.11111111111111,77.77777777777779,0.0,11.11111111111111,8.986928104575162
E0539,5.128205128205128,0.0,89.74358974358975,5.128205128205128,0.0,0.0,100.0,0.0,10.256410256410252
E0541,62.5,12.5,16.666666666666664,8.333333333333332,100.0,0.0,0.0,0.0,37.49999999999999
E0542,0.0,6.666666666666667,6.666666666666667,86.66666666666667,0.0,0.0,0.0,100.0,13.333333333333332
E0543,97.5,0.0,0.0,2.5,100.0,0.0,0.0,0.0,2.5
E0544,92.5,2.5,2.5,2.5,100.0,0.0,0.0,0.0,7.5
E0545,7.6923076923076925,0.0,76.92307692307693,15.384615384615385,0.0,0.0,50.0,50.0,34.61538461538462
E0546,3.125,9.375,78.125,9.375,0.0,0.0,100.0,0.0,21.875
E0547,5.88235294117647,88.23529411764706,5.88235294117647,0.0,0.0,100.0,0.0,0.0,11.764705882352942
E0548,0.0,10.0,90.0,0.0,0.0,0.0,100.0,0.0,10.0
E0550,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
E0551,3.389830508474576,8.47457627118644,81.35593220338984,6.779661016949152,0.0,0.0,100.0,0.0,18.644067796610166
E0552,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
E0553,85.71428571428571,5.714285714285714,8.571428571428571,0.0,100.0,0.0,0.0,0.0,14.285714285714288
E0554,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
E0555,5.263157894736842,10.526315789473683,13.157894736842104,71.05263157894737,0.0,0.0,0.0,100.0,28.94736842105263
E0556,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0557,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
E0558,88.40579710144928,2.898550724637681,2.898550724637681,5.797101449275362,100.0,0.0,0.0,0.0,11.594202898550723
E0559,11.11111111111111,5.555555555555555,77.77777777777779,5.555555555555555,0.0,0.0,50.0,50.0,44.44444444444444
E0560,86.11111111111111,2.7777777777777777,2.7777777777777777,8.333333333333332,75.0,25.0,0.0,0.0,22.22222222222222
