employee_id,capacity_2_pct_long_term,capacity_4_pct_long_term,capacity_6_pct_long_term,capacity_8_pct_long_term,capacity_10_pct_long_term,capacity_12_pct_long_term,capacity_16_pct_long_term,capacity_2_pct_recent,capacity_4_pct_recent,capacity_6_pct_recent,capacity_8_pct_recent,capacity_10_pct_recent,capacity_12_pct_recent,capacity_16_pct_recent,capacity_shift_pct
E0171,0.0,25.0,59.375,12.5,0.0,3.125,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,12.5
E0172,55.55555555555556,26.666666666666668,6.666666666666667,0.0,0.0,2.2222222222222223,8.88888888888889,60.0,0.0,20.0,0.0,0.0,20.0,0.0,35.55555555555556
E0174,0.0,5.555555555555555,5.555555555555555,2.7777777777777777,27.77777777777778,58.333333333333336,0.0,0.0,14.285714285714285,14.285714285714285,0.0,14.285714285714285,57.14285714285714,0.0,17.460317460317466
E0175,5.263157894736842,0.0,2.631578947368421,23.684210526315788,44.73684210526316,18.421052631578945,5.263157894736842,0.0,0.0,0.0,0.0,25.0,75.0,0.0,56.57894736842105
E0176,0.0,0.0,40.0,20.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,70.0
E0177,64.38356164383562,24.65753424657534,2.73972602739726,1.36986301369863,0.0,6.8493150684931505,0.0,66.66666666666666,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.0,12.10045662100456
E0180,17.647058823529413,41.17647058823529,26.47058823529412,0.0,2.941176470588235,7.352941176470589,4.411764705882353,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.8235294117647
E0181,64.1025641025641,25.64102564102564,0.0,5.128205128205128,2.564102564102564,2.564102564102564,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,24.358974358974358
E0182,9.67741935483871,58.06451612903226,25.806451612903224,3.225806451612903,0.0,3.225806451612903,0.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,37.096774193548384
E0183,17.91044776119403,49.25373134328358,26.865671641791046,0.0,2.9850746268656714,1.4925373134328357,1.4925373134328357,37.5,25.0,37.5,0.0,0.0,0.0,0.0,30.223880597014926
E0184,3.0303030303030303,4.545454545454546,3.0303030303030303,3.0303030303030303,13.636363636363635,68.18181818181817,4.545454545454546,0.0,0.0,0.0,0.0,20.0,60.0,20.0,21.818181818181813
E0185,0.0,9.090909090909092,12.121212121212121,48.484848484848484,27.27272727272727,3.0303030303030303,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,39.39393939393939
E0186,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0
E0187,0.0,0.0,20.634920634920633,50.79365079365079,20.634920634920633,3.1746031746031744,4.761904761904762,0.0,0.0,33.33333333333333,50.0,16.666666666666664,0.0,0.0,12.698412698412696
E0188,55.55555555555556,19.444444444444446,5.555555555555555,2.7777777777777777,2.7777777777777777,8.333333333333332,5.555555555555555,50.0,50.0,0.0,0.0,0.0,0.0,0.0,30.555555555555557
E0189,2.7027027027027026,2.7027027027027026,18.91891891891892,37.83783783783784,24.324324324324326,8.108108108108109,5.405405405405405,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.16216216216216
E0190,15.384615384615385,53.84615384615385,17.307692307692307,1.9230769230769231,7.6923076923076925,0.0,3.8461538461538463,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,28.84615384615384
E0191,3.7037037037037033,3.7037037037037033,25.925925925925924,38.88888888888889,20.37037037037037,3.7037037037037033,3.7037037037037033,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61.11111111111111
E0192,18.91891891891892,67.56756756756756,10.81081081081081,0.0,0.0,0.0,2.7027027027027026,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,36.93693693693694
E0193,5.263157894736842,5.263157894736842,0.0,0.0,5.263157894736842,0.0,84.21052631578947,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.78947368421053
E0194,17.647058823529413,45.588235294117645,25.0,2.941176470588235,2.941176470588235,4.411764705882353,1.4705882352941175,50.0,0.0,25.0,0.0,0.0,0.0,25.0,55.882352941176464
E0195,45.45454545454545,36.36363636363637,9.090909090909092,0.0,0.0,0.0,9.090909090909092,50.0,50.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183
E0196,2.2222222222222223,0.0,8.88888888888889,2.2222222222222223,26.666666666666668,57.77777777777777,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42.22222222222223
E0197,52.38095238095239,25.396825396825395,4.761904761904762,3.1746031746031744,6.349206349206349,3.1746031746031744,4.761904761904762,50.0,12.5,12.5,0.0,0.0,12.5,12.5,24.801587301587304
E0198,2.380952380952381,0.0,21.428571428571427,47.61904761904761,23.809523809523807,0.0,4.761904761904762,0.0,0.0,0.0,57.14285714285714,42.857142857142854,0.0,0.0,28.57142857142857
E0199,3.8461538461538463,3.8461538461538463,13.461538461538462,61.53846153846154,11.538461538461538,1.9230769230769231,3.8461538461538463,0.0,0.0,11.11111111111111,77.77777777777779,11.11111111111111,0.0,0.0,16.239316239316242
E0200,8.333333333333332,0.0,0.0,13.88888888888889,61.111111111111114,13.88888888888889,2.7777777777777777,0.0,0.0,0.0,50.0,50.0,0.0,0.0,36.11111111111111
E0201,2.7027027027027026,0.0,2.7027027027027026,5.405405405405405,5.405405405405405,0.0,83.78378378378379,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.216216216216214
E0202,4.918032786885246,1.639344262295082,0.0,6.557377049180328,1.639344262295082,3.278688524590164,81.9672131147541,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,56.830601092896174
E0203,42.857142857142854,35.714285714285715,7.142857142857142,0.0,7.142857142857142,3.571428571428571,3.571428571428571,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714
E0205,1.4925373134328357,1.4925373134328357,23.88059701492537,56.71641791044776,13.432835820895523,0.0,2.9850746268656714,0.0,0.0,33.33333333333333,50.0,0.0,0.0,16.666666666666664,23.134328358208954
E0206,1.7543859649122806,1.7543859649122806,14.035087719298245,57.89473684210527,21.052631578947366,1.7543859649122806,1.7543859649122806,0.0,0.0,75.0,0.0,0.0,0.0,25.0,84.21052631578948
E0207,56.36363636363636,29.09090909090909,0.0,1.8181818181818181,7.2727272727272725,1.8181818181818181,3.6363636363636362,50.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,16.666666666666664,27.878787878787875
E0208,2.9850746268656714,1.4925373134328357,10.44776119402985,55.223880597014926,26.865671641791046,0.0,2.9850746268656714,0.0,0.0,0.0,85.71428571428571,0.0,0.0,14.285714285714285,41.79104477611939
E0209,2.857142857142857,0.0,5.714285714285714,2.857142857142857,2.857142857142857,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.285714285714288
E0210,7.142857142857142,0.0,7.142857142857142,0.0,30.952380952380953,54.761904761904766,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,14.285714285714283
E0211,6.25,9.375,50.0,25.0,9.375,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0
E0212,53.333333333333336,28.888888888888886,2.2222222222222223,2.2222222222222223,8.88888888888889,2.2222222222222223,2.2222222222222223,50.0,25.0,0.0,0.0,0.0,0.0,25.0,22.77777777777778
E0213,38.46153846153847,15.384615384615385,38.46153846153847,0.0,0.0,0.0,7.6923076923076925,25.0,50.0,25.0,0.0,0.0,0.0,0.0,34.61538461538462
E0214,4.0,2.0,2.0,24.0,44.0,24.0,0.0,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,51.99999999999999
E0215,2.1739130434782608,0.0,34.78260869565217,39.130434782608695,15.217391304347828,0.0,8.695652173913043,25.0,0.0,25.0,50.0,0.0,0.0,0.0,33.69565217391304
E0216,2.941176470588235,26.47058823529412,41.17647058823529,20.588235294117645,2.941176470588235,5.88235294117647,0.0,20.0,0.0,60.0,0.0,0.0,20.0,0.0,50.0
E0217,53.84615384615385,38.46153846153847,0.0,0.0,0.0,0.0,7.6923076923076925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384615384615
E0218,0.0,24.390243902439025,41.46341463414634,24.390243902439025,2.4390243902439024,4.878048780487805,2.4390243902439024,0.0,50.0,50.0,0.0,0.0,0.0,0.0,34.146341463414636
E0219,8.108108108108109,29.72972972972973,43.24324324324324,10.81081081081081,0.0,5.405405405405405,2.7027027027027026,25.0,25.0,50.0,0.0,0.0,0.0,0.0,23.64864864864865
E0220,0.0,0.0,2.941176470588235,8.823529411764707,23.52941176470588,64.70588235294117,0.0,0.0,0.0,0.0,0.0,12.5,87.5,0.0,22.794117647058826
E0221,1.2195121951219512,1.2195121951219512,18.29268292682927,57.3170731707317,17.073170731707318,1.2195121951219512,3.6585365853658534,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,25.609756097560968
E0222,25.0,38.63636363636363,20.454545454545457,6.8181818181818175,0.0,4.545454545454546,4.545454545454546,50.0,0.0,50.0,0.0,0.0,0.0,0.0,54.54545454545454
E0223,0.0,0.0,75.0,12.5,0.0,0.0,12.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0
E0224,33.33333333333333,44.44444444444444,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,88.88888888888889
E0225,2.2222222222222223,4.444444444444445,4.444444444444445,2.2222222222222223,2.2222222222222223,8.88888888888889,75.55555555555556,0.0,0.0,25.0,0.0,0.0,0.0,75.0,20.555555555555557
E0226,17.647058823529413,52.94117647058824,20.588235294117645,1.4705882352941175,0.0,1.4705882352941175,5.88235294117647,11.11111111111111,55.55555555555556,33.33333333333333,0.0,0.0,0.0,0.0,15.359477124183003
E0228,16.666666666666664,61.66666666666667,15.0,1.6666666666666667,0.0,3.3333333333333335,1.6666666666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333
E0230,6.451612903225806,6.451612903225806,19.35483870967742,45.16129032258064,16.129032258064516,3.225806451612903,3.225806451612903,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.838709677419345
E0231,2.7027027027027026,2.7027027027027026,18.91891891891892,51.35135135135135,22.972972972972975,1.3513513513513513,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,24.77477477477477
E0232,9.75609756097561,58.536585365853654,26.82926829268293,2.4390243902439024,2.4390243902439024,0.0,0.0,16.666666666666664,50.0,33.33333333333333,0.0,0.0,0.0,0.0,13.414634146341456
E0233,28.749999999999996,48.75,15.0,3.75,2.5,0.0,1.25,25.0,50.0,25.0,0.0,0.0,0.0,0.0,11.249999999999998
E0235,12.5,12.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0
E0236,48.57142857142857,31.428571428571427,2.857142857142857,2.857142857142857,0.0,5.714285714285714,8.571428571428571,50.0,0.0,0.0,0.0,0.0,0.0,50.0,42.85714285714286
E0237,4.081632653061225,0.0,24.489795918367346,40.816326530612244,22.448979591836736,2.0408163265306123,6.122448979591836,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,36.73469387755102
E0239,1.3333333333333335,0.0,0.0,2.666666666666667,22.666666666666664,69.33333333333334,4.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,27.33333333333334
E0240,2.941176470588235,26.47058823529412,52.94117647058824,11.76470588235294,2.941176470588235,0.0,2.941176470588235,0.0,100.0,0.0,0.0,0.0,0.0,0.0,73.52941176470587
E0243,2.2222222222222223,0.0,22.22222222222222,53.333333333333336,15.555555555555555,2.2222222222222223,4.444444444444445,0.0,0.0,40.0,40.0,20.0,0.0,0.0,22.22222222222222
E0244,2.5,0.0,0.0,20.0,57.49999999999999,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.5
E0245,25.0,50.0,15.625,6.25,3.125,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,28.125
E0246,2.7027027027027026,13.513513513513514,45.94594594594595,29.72972972972973,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,25.0,50.0,25.0,0.0,0.0,0.0,15.540540540540537
E0247,0.0,7.142857142857142,0.0,25.0,53.57142857142857,10.714285714285714,3.571428571428571,0.0,0.0,0.0,50.0,50.0,0.0,0.0,24.999999999999996
E0248,3.9473684210526314,0.0,2.631578947368421,1.3157894736842104,28.947368421052634,59.210526315789465,3.9473684210526314,0.0,0.0,16.666666666666664,0.0,16.666666666666664,66.66666666666666,0.0,21.49122807017544
E0249,24.324324324324326,56.75675675675676,16.216216216216218,0.0,2.7027027027027026,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,35.67567567567568
E0250,2.7777777777777777,5.555555555555555,16.666666666666664,55.55555555555556,19.444444444444446,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,0.0,0.0,0.0,27.77777777777778
E0251,28.57142857142857,42.857142857142854,20.0,2.857142857142857,0.0,0.0,5.714285714285714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143
E0252,64.0,28.000000000000004,0.0,4.0,0.0,4.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,22.0
E0254,3.571428571428571,0.0,7.142857142857142,17.857142857142858,42.857142857142854,25.0,3.571428571428571,50.0,0.0,0.0,50.0,0.0,0.0,0.0,78.57142857142857
E0255,2.857142857142857,2.857142857142857,5.714285714285714,28.57142857142857,37.142857142857146,17.142857142857142,5.714285714285714,20.0,0.0,0.0,20.0,60.0,0.0,0.0,39.99999999999999
E0256,60.810810810810814,24.324324324324326,8.108108108108109,5.405405405405405,1.3513513513513513,0.0,0.0,42.857142857142854,42.857142857142854,0.0,0.0,14.285714285714285,0.0,0.0,31.46718146718147
E0257,0.0,0.0,0.0,20.454545454545457,56.81818181818182,20.454545454545457,2.272727272727273,0.0,0.0,0.0,25.0,75.0,0.0,0.0,22.727272727272727
E0258,2.7777777777777777,22.22222222222222,50.0,13.88888888888889,5.555555555555555,2.7777777777777777,2.7777777777777777,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,27.77777777777777
E0259,15.151515151515152,48.484848484848484,15.151515151515152,6.0606060606060606,3.0303030303030303,6.0606060606060606,6.0606060606060606,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,48.484848484848484
E0260,0.0,21.875,59.375,15.625,3.125,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,20.625
E0261,52.63157894736842,26.31578947368421,5.263157894736842,2.631578947368421,2.631578947368421,2.631578947368421,7.894736842105263,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,32.456140350877185
E0262,0.0,2.083333333333333,2.083333333333333,31.25,50.0,10.416666666666668,4.166666666666666,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,24.999999999999996
E0263,2.941176470588235,0.0,20.588235294117645,44.11764705882353,23.52941176470588,2.941176470588235,5.88235294117647,0.0,0.0,0.0,50.0,50.0,0.0,0.0,32.35294117647059
E0264,12.5,50.0,25.0,0.0,0.0,12.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0
E0266,26.82926829268293,39.02439024390244,19.51219512195122,0.0,0.0,7.317073170731707,7.317073170731707,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,20.325203252032516
E0267,56.896551724137936,27.586206896551722,0.0,1.7241379310344827,3.4482758620689653,6.896551724137931,3.4482758620689653,37.5,37.5,0.0,12.5,12.5,0.0,0.0,29.74137931034483
E0268,3.125,0.0,25.0,53.125,12.5,3.125,3.125,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.875
E0269,0.0,0.0,2.898550724637681,15.942028985507244,59.42028985507246,17.391304347826086,4.3478260869565215,0.0,0.0,0.0,12.5,75.0,12.5,0.0,15.579710144927535
E0270,71.7948717948718,12.82051282051282,2.564102564102564,5.128205128205128,0.0,2.564102564102564,5.128205128205128,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,30.769230769230774
E0272,0.0,2.857142857142857,22.857142857142858,40.0,25.71428571428571,5.714285714285714,2.857142857142857,0.0,0.0,40.0,40.0,20.0,0.0,0.0,17.142857142857142
E0273,5.0,5.0,0.0,30.0,45.0,15.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,30.0
E0274,25.806451612903224,45.16129032258064,16.129032258064516,6.451612903225806,3.225806451612903,0.0,3.225806451612903,50.0,50.0,0.0,0.0,0.0,0.0,0.0,29.032258064516135
E0275,0.0,50.0,25.0,0.0,16.666666666666664,0.0,8.333333333333332,0.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0
E0276,2.7777777777777777,0.0,27.77777777777778,47.22222222222222,16.666666666666664,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.77777777777777
E0277,19.35483870967742,35.483870967741936,38.70967741935484,3.225806451612903,0.0,3.225806451612903,0.0,50.0,16.666666666666664,33.33333333333333,0.0,0.0,0.0,0.0,30.645161290322587
E0278,71.42857142857143,16.666666666666664,2.380952380952381,2.380952380952381,2.380952380952381,0.0,4.761904761904762,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,61.904761904761905
E0279,0.0,1.5873015873015872,23.809523809523807,50.79365079365079,20.634920634920633,1.5873015873015872,1.5873015873015872,0.0,0.0,0.0,60.0,40.0,0.0,0.0,28.571428571428577
E0282,4.878048780487805,7.317073170731707,21.951219512195124,41.46341463414634,19.51219512195122,0.0,4.878048780487805,20.0,20.0,20.0,20.0,20.0,0.0,0.0,28.292682926829265
E0283,2.631578947368421,0.0,23.684210526315788,42.10526315789473,26.31578947368421,2.631578947368421,2.631578947368421,0.0,0.0,40.0,20.0,20.0,20.0,0.0,33.68421052631579
E0284,19.444444444444446,50.0,22.22222222222222,0.0,0.0,2.7777777777777777,5.555555555555555,0.0,100.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
E0285,15.625,50.0,21.875,6.25,3.125,0.0,3.125,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,29.166666666666664
E0287,56.41025641025641,30.76923076923077,0.0,2.564102564102564,5.128205128205128,2.564102564102564,2.564102564102564,75.0,0.0,0.0,0.0,0.0,0.0,25.0,41.02564102564103
E0288,1.3513513513513513,5.405405405405405,22.972972972972975,36.486486486486484,29.72972972972973,2.7027027027027026,1.3513513513513513,0.0,14.285714285714285,28.57142857142857,28.57142857142857,14.285714285714285,0.0,14.285714285714285,27.413127413127405
E0289,0.0,6.0606060606060606,0.0,3.0303030303030303,24.242424242424242,63.63636363636363,3.0303030303030303,0.0,0.0,0.0,0.0,25.0,75.0,0.0,12.121212121212123
E0290,0.0,3.571428571428571,3.571428571428571,7.142857142857142,0.0,3.571428571428571,82.14285714285714,0.0,0.0,0.0,33.33333333333333,0.0,0.0,66.66666666666666,26.19047619047619
E0291,2.272727272727273,4.545454545454546,31.818181818181817,40.909090909090914,18.181818181818183,0.0,2.272727272727273,0.0,0.0,80.0,0.0,20.0,0.0,0.0,50.0
E0292,15.909090909090908,59.09090909090909,15.909090909090908,0.0,4.545454545454546,2.272727272727273,2.272727272727273,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,24.999999999999993
E0293,63.63636363636363,21.21212121212121,0.0,0.0,3.0303030303030303,0.0,12.121212121212121,80.0,20.0,0.0,0.0,0.0,0.0,0.0,16.363636363636367
E0294,2.631578947368421,2.631578947368421,2.631578947368421,18.421052631578945,57.89473684210527,13.157894736842104,2.631578947368421,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.10526315789473
E0295,0.0,3.225806451612903,12.903225806451612,35.483870967741936,35.483870967741936,9.67741935483871,3.225806451612903,0.0,0.0,50.0,0.0,50.0,0.0,0.0,51.61290322580645
E0296,0.0,0.0,27.27272727272727,36.36363636363637,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63.63636363636364
E0297,0.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0
E0298,0.0,2.7027027027027026,24.324324324324326,56.75675675675676,16.216216216216218,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.24324324324324
E0299,0.0,6.666666666666667,3.3333333333333335,23.333333333333332,50.0,10.0,6.666666666666667,0.0,0.0,0.0,50.0,50.0,0.0,0.0,26.666666666666668
E0300,62.92134831460674,19.101123595505616,3.3707865168539324,4.49438202247191,4.49438202247191,1.1235955056179776,4.49438202247191,40.0,40.0,0.0,0.0,0.0,20.0,0.0,39.7752808988764
E0301,2.380952380952381,4.761904761904762,30.952380952380953,38.095238095238095,16.666666666666664,2.380952380952381,4.761904761904762,0.0,0.0,20.0,40.0,40.0,0.0,0.0,25.238095238095237
E0302,6.0,8.0,4.0,0.0,24.0,52.0,6.0,0.0,0.0,25.0,0.0,0.0,75.0,0.0,44.0
E0303,10.256410256410255,41.02564102564102,33.33333333333333,10.256410256410255,0.0,2.564102564102564,2.564102564102564,0.0,50.0,0.0,0.0,0.0,0.0,50.0,56.41025641025641
E0304,0.0,1.25,15.0,51.24999999999999,26.25,2.5,3.75,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,33.75
E0305,20.0,52.307692307692314,21.53846153846154,1.5384615384615385,1.5384615384615385,1.5384615384615385,1.5384615384615385,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,25.12820512820513
E0306,3.4482758620689653,6.896551724137931,3.4482758620689653,3.4482758620689653,10.344827586206897,0.0,72.41379310344827,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.586206896551726
E0307,43.58974358974359,48.717948717948715,2.564102564102564,0.0,0.0,2.564102564102564,2.564102564102564,50.0,25.0,0.0,0.0,0.0,0.0,25.0,28.846153846153843
E0308,3.4482758620689653,3.4482758620689653,17.24137931034483,41.37931034482759,24.137931034482758,10.344827586206897,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,41.37931034482759
E0309,27.586206896551722,55.172413793103445,12.068965517241379,1.7241379310344827,0.0,0.0,3.4482758620689653,42.857142857142854,42.857142857142854,0.0,0.0,0.0,0.0,14.285714285714285,26.108374384236456
E0310,2.564102564102564,0.0,15.384615384615385,64.1025641025641,17.94871794871795,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333
E0311,29.411764705882355,50.0,11.76470588235294,0.0,0.0,5.88235294117647,2.941176470588235,20.0,60.0,0.0,0.0,0.0,0.0,20.0,27.058823529411768
E0312,13.846153846153847,53.84615384615385,18.461538461538463,3.076923076923077,3.076923076923077,3.076923076923077,4.615384615384616,0.0,60.0,20.0,20.0,0.0,0.0,0.0,24.615384615384617
E0313,3.125,9.375,68.75,15.625,0.0,3.125,0.0,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.0,0.0,8.333333333333336
E0314,0.0,3.0303030303030303,3.0303030303030303,3.0303030303030303,28.78787878787879,59.09090909090909,3.0303030303030303,0.0,0.0,0.0,0.0,20.0,80.0,0.0,20.909090909090907
E0315,7.142857142857142,61.904761904761905,19.047619047619047,2.380952380952381,2.380952380952381,7.142857142857142,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095
E0316,72.5,10.0,0.0,7.5,2.5,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
E0317,0.0,0.0,5.555555555555555,16.666666666666664,47.22222222222222,27.77777777777778,2.7777777777777777,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,44.44444444444444
E0318,1.4285714285714286,17.142857142857142,58.57142857142858,20.0,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,55.55555555555556,44.44444444444444,0.0,0.0,0.0,24.444444444444446
E0319,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,25.0
E0320,64.47368421052632,21.052631578947366,1.3157894736842104,2.631578947368421,2.631578947368421,5.263157894736842,2.631578947368421,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,40.35087719298245
E0321,0.0,7.142857142857142,16.666666666666664,42.857142857142854,33.33333333333333,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,23.80952380952381
E0322,20.689655172413794,46.55172413793103,24.137931034482758,0.0,1.7241379310344827,1.7241379310344827,5.172413793103448,50.0,25.0,25.0,0.0,0.0,0.0,0.0,30.172413793103445
E0323,8.333333333333332,58.333333333333336,25.0,2.7777777777777777,5.555555555555555,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333332
E0324,0.0,1.9230769230769231,23.076923076923077,42.30769230769231,25.0,3.8461538461538463,3.8461538461538463,0.0,0.0,20.0,60.0,20.0,0.0,0.0,17.692307692307693
E0326,0.0,3.0303030303030303,3.0303030303030303,9.090909090909092,63.63636363636363,18.181818181818183,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.96969696969697
E0327,34.285714285714285,34.285714285714285,17.142857142857142,14.285714285714285,0.0,0.0,0.0,14.285714285714285,42.857142857142854,14.285714285714285,28.57142857142857,0.0,0.0,0.0,22.857142857142854
E0328,2.564102564102564,25.64102564102564,33.33333333333333,23.076923076923077,0.0,7.6923076923076925,7.6923076923076925,0.0,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666
E0329,0.0,20.408163265306122,51.02040816326531,20.408163265306122,4.081632653061225,4.081632653061225,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,8.979591836734691
E0330,2.7777777777777777,0.0,5.555555555555555,2.7777777777777777,5.555555555555555,5.555555555555555,77.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.222222222222218
E0331,32.5,30.0,22.5,2.5,5.0,0.0,7.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,37.5
E0332,18.6046511627907,55.81395348837209,16.27906976744186,2.3255813953488373,4.651162790697675,0.0,2.3255813953488373,60.0,40.0,0.0,0.0,0.0,0.0,0.0,41.3953488372093
E0333,0.0,57.14285714285714,28.57142857142857,0.0,0.0,14.285714285714285,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,71.42857142857142
E0334,0.0,2.8169014084507045,18.30985915492958,56.33802816901409,15.492957746478872,4.225352112676056,2.8169014084507045,0.0,0.0,0.0,0.0,100.0,0.0,0.0,84.50704225352113
E0335,20.408163265306122,51.02040816326531,18.367346938775512,4.081632653061225,0.0,0.0,6.122448979591836,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.97959183673469
E0336,11.904761904761903,4.761904761904762,4.761904761904762,2.380952380952381,21.428571428571427,52.38095238095239,2.380952380952381,33.33333333333333,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333
E0337,25.0,52.5,15.0,0.0,2.5,5.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,41.666666666666664
E0338,5.555555555555555,0.0,5.555555555555555,5.555555555555555,22.22222222222222,61.111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,38.888888888888886
E0339,66.66666666666666,22.22222222222222,0.0,2.7777777777777777,0.0,5.555555555555555,2.7777777777777777,50.0,50.0,0.0,0.0,0.0,0.0,0.0,27.777777777777775
E0340,0.0,2.73972602739726,17.80821917808219,52.054794520547944,23.28767123287671,2.73972602739726,1.36986301369863,0.0,0.0,50.0,50.0,0.0,0.0,0.0,32.19178082191781
