employee_id,Conference_long_term,Focus_long_term,Meeting_long_term,Training_long_term,Conference_recent,Focus_recent,Meeting_recent,Training_recent,room_type_shift_pct,floor_1_pct_long_term,floor_2_pct_long_term,floor_3_pct_long_term,floor_4_pct_long_term,floor_5_pct_long_term,floor_1_pct_recent,floor_2_pct_recent,floor_3_pct_recent,floor_4_pct_recent,floor_5_pct_recent,floor_shift_pct,capacity_2_pct_long_term,capacity_4_pct_long_term,capacity_6_pct_long_term,capacity_8_pct_long_term,capacity_10_pct_long_term,capacity_12_pct_long_term,capacity_16_pct_long_term,capacity_2_pct_recent,capacity_4_pct_recent,capacity_6_pct_recent,capacity_8_pct_recent,capacity_10_pct_recent,capacity_12_pct_recent,capacity_16_pct_recent,capacity_shift_pct,start_hour_8_pct_long_term,start_hour_9_pct_long_term,start_hour_10_pct_long_term,start_hour_11_pct_long_term,start_hour_8_pct_recent,start_hour_9_pct_recent,start_hour_10_pct_recent,start_hour_11_pct_recent,start_hour_shift_pct
E0279,3.1746031746031744,0.0,93.65079365079364,3.1746031746031744,0.0,0.0,100.0,0.0,6.349206349206352,1.5873015873015872,3.1746031746031744,3.1746031746031744,15.873015873015872,76.19047619047619,0.0,0.0,0.0,20.0,80.0,7.936507936507938,0.0,1.5873015873015872,23.809523809523807,50.79365079365079,20.634920634920636,1.5873015873015872,1.5873015873015872,0.0,0.0,0.0,60.0,40.0,0.0,0.0,28.571428571428577,12.698412698412698,69.84126984126983,17.46031746031746,0.0,20.0,60.0,20.0,0.0,9.84126984126984
E0282,2.4390243902439024,4.878048780487805,90.2439024390244,2.4390243902439024,0.0,0.0,100.0,0.0,9.756097560975606,0.0,0.0,2.4390243902439024,2.4390243902439024,95.1219512195122,0.0,0.0,0.0,0.0,100.0,4.878048780487804,4.878048780487805,7.317073170731707,21.951219512195124,41.46341463414634,19.51219512195122,0.0,4.878048780487805,20.0,20.0,20.0,20.0,20.0,0.0,0.0,28.292682926829265,0.0,14.634146341463412,75.60975609756098,9.75609756097561,0.0,0.0,100.0,0.0,24.390243902439025
E0283,81.57894736842105,2.631578947368421,2.631578947368421,13.157894736842104,100.0,0.0,0.0,0.0,18.421052631578945,5.263157894736842,0.0,2.631578947368421,10.526315789473683,81.57894736842105,0.0,0.0,0.0,0.0,100.0,18.421052631578945,2.631578947368421,0.0,23.684210526315788,42.10526315789473,26.31578947368421,2.631578947368421,2.631578947368421,0.0,0.0,40.0,20.0,20.0,20.0,0.0,33.68421052631579,15.789473684210526,68.42105263157895,15.789473684210526,0.0,40.0,60.0,0.0,0.0,24.210526315789476
E0284,91.66666666666666,5.555555555555555,0.0,2.7777777777777777,100.0,0.0,0.0,0.0,8.333333333333337,83.33333333333334,2.7777777777777777,5.555555555555555,5.555555555555555,2.7777777777777777,100.0,0.0,0.0,0.0,0.0,16.666666666666664,19.444444444444446,50.0,22.22222222222222,0.0,0.0,2.7777777777777777,5.555555555555555,0.0,100.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999,0.0,22.22222222222222,61.11111111111112,16.666666666666664,0.0,0.0,0.0,100.0,83.33333333333334
E0285,6.25,3.125,6.25,84.375,0.0,0.0,0.0,100.0,15.625,6.25,6.25,65.625,18.75,3.125,33.33333333333333,0.0,66.66666666666666,0.0,0.0,28.124999999999996,15.625,50.0,21.875,6.25,3.125,0.0,3.125,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,29.166666666666664,84.375,15.625,0.0,0.0,100.0,0.0,0.0,0.0,15.625
E0287,10.256410256410255,0.0,84.61538461538461,5.128205128205128,0.0,0.0,100.0,0.0,15.384615384615383,2.564102564102564,2.564102564102564,0.0,0.0,94.87179487179486,0.0,0.0,0.0,0.0,100.0,5.128205128205133,56.41025641025641,30.76923076923077,0.0,2.564102564102564,5.128205128205128,2.564102564102564,2.564102564102564,75.0,0.0,0.0,0.0,0.0,0.0,25.0,41.02564102564103,12.82051282051282,76.92307692307693,10.256410256410255,0.0,0.0,100.0,0.0,0.0,23.07692307692307
E0288,2.702702702702702,4.054054054054054,9.45945945945946,83.78378378378379,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,26.640926640926644,2.702702702702702,1.351351351351351,91.8918918918919,2.702702702702702,1.351351351351351,0.0,0.0,100.0,0.0,0.0,8.108108108108103,1.351351351351351,5.405405405405405,22.972972972972972,36.48648648648648,29.72972972972973,2.702702702702702,1.351351351351351,0.0,14.285714285714285,28.57142857142857,28.57142857142857,14.285714285714285,0.0,14.285714285714285,27.413127413127405,13.513513513513514,68.91891891891892,17.56756756756757,0.0,0.0,85.71428571428571,14.285714285714285,0.0,16.795366795366796
E0289,90.9090909090909,3.0303030303030303,0.0,6.0606060606060606,100.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,81.81818181818183,6.0606060606060606,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,18.18181818181818,0.0,6.0606060606060606,0.0,3.0303030303030303,24.24242424242424,63.63636363636363,3.0303030303030303,0.0,0.0,0.0,0.0,25.0,75.0,0.0,12.121212121212125,30.303030303030305,57.57575757575758,12.12121212121212,0.0,25.0,75.0,0.0,0.0,17.424242424242422
E0290,0.0,3.571428571428571,92.85714285714286,3.571428571428571,0.0,0.0,100.0,0.0,7.142857142857141,78.57142857142857,10.714285714285714,7.142857142857142,3.571428571428571,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,48.80952380952381,0.0,3.571428571428571,3.571428571428571,7.142857142857142,0.0,3.571428571428571,82.14285714285714,0.0,0.0,0.0,33.33333333333333,0.0,0.0,66.66666666666666,26.19047619047619,7.142857142857142,71.42857142857143,21.428571428571427,0.0,0.0,100.0,0.0,0.0,28.57142857142857
E0291,88.63636363636364,4.545454545454546,4.545454545454546,2.272727272727273,100.0,0.0,0.0,0.0,11.363636363636363,0.0,2.272727272727273,4.545454545454546,2.272727272727273,90.9090909090909,0.0,0.0,0.0,0.0,100.0,9.090909090909092,2.272727272727273,4.545454545454546,31.818181818181817,40.909090909090914,18.181818181818183,0.0,2.272727272727273,0.0,0.0,80.0,0.0,20.0,0.0,0.0,50.0,0.0,18.181818181818183,61.36363636363637,20.454545454545457,0.0,20.0,60.0,20.0,1.81818181818182
E0292,75.0,11.363636363636363,4.545454545454546,9.090909090909092,33.33333333333333,33.33333333333333,0.0,33.33333333333333,46.21212121212121,0.0,0.0,0.0,97.72727272727272,2.272727272727273,0.0,0.0,0.0,100.0,0.0,2.27272727272727,15.909090909090908,59.09090909090909,15.909090909090908,0.0,4.545454545454546,2.272727272727273,2.272727272727273,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,24.999999999999996,9.090909090909092,84.0909090909091,6.8181818181818175,0.0,33.33333333333333,66.66666666666666,0.0,0.0,24.24242424242425
E0293,72.72727272727273,12.12121212121212,9.090909090909092,6.0606060606060606,60.0,20.0,20.0,0.0,18.787878787878796,0.0,3.0303030303030303,0.0,0.0,96.96969696969695,0.0,0.0,0.0,0.0,100.0,3.0303030303030307,63.63636363636363,21.21212121212121,0.0,0.0,3.0303030303030303,0.0,12.12121212121212,80.0,20.0,0.0,0.0,0.0,0.0,0.0,16.363636363636367,18.181818181818183,69.6969696969697,12.12121212121212,0.0,20.0,80.0,0.0,0.0,12.121212121212118
E0294,92.10526315789474,0.0,7.894736842105263,0.0,100.0,0.0,0.0,0.0,7.894736842105262,0.0,97.36842105263158,0.0,0.0,2.631578947368421,0.0,100.0,0.0,0.0,0.0,2.631578947368423,2.631578947368421,2.631578947368421,2.631578947368421,18.421052631578945,57.89473684210527,13.157894736842104,2.631578947368421,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.10526315789473,84.21052631578947,15.789473684210526,0.0,0.0,100.0,0.0,0.0,0.0,15.789473684210533
E0295,3.225806451612903,9.67741935483871,9.67741935483871,77.41935483870968,50.0,0.0,50.0,0.0,87.09677419354838,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.225806451612903,12.903225806451612,35.483870967741936,35.483870967741936,9.67741935483871,3.225806451612903,0.0,0.0,50.0,0.0,50.0,0.0,0.0,51.61290322580645,80.64516129032258,19.35483870967742,0.0,0.0,50.0,50.0,0.0,0.0,30.645161290322577
E0296,0.0,0.0,9.090909090909092,90.9090909090909,0.0,0.0,0.0,100.0,9.090909090909092,0.0,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.090909090909092,0.0,0.0,27.27272727272727,36.36363636363637,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63.63636363636364,27.27272727272727,72.72727272727273,0.0,0.0,100.0,0.0,0.0,0.0,72.72727272727273
E0297,90.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,10.0,50.0,40.0,0.0,100.0,0.0,0.0,0.0,90.0
E0298,5.405405405405405,2.702702702702702,86.48648648648648,5.405405405405405,0.0,0.0,100.0,0.0,13.513513513513516,2.702702702702702,2.702702702702702,86.48648648648648,2.702702702702702,5.405405405405405,16.666666666666664,0.0,83.33333333333334,0.0,0.0,13.963963963963955,0.0,2.702702702702702,24.324324324324326,56.75675675675676,16.216216216216218,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,43.24324324324324,0.0,18.91891891891892,59.45945945945946,21.62162162162162,0.0,16.666666666666664,66.66666666666666,16.666666666666664,7.207207207207205
E0299,3.333333333333333,3.333333333333333,3.333333333333333,90.0,0.0,0.0,0.0,100.0,10.0,3.333333333333333,10.0,76.66666666666667,6.666666666666667,3.333333333333333,0.0,0.0,100.0,0.0,0.0,23.33333333333333,0.0,6.666666666666667,3.333333333333333,23.33333333333333,50.0,10.0,6.666666666666667,0.0,0.0,0.0,50.0,50.0,0.0,0.0,26.666666666666668,76.66666666666667,23.33333333333333,0.0,0.0,100.0,0.0,0.0,0.0,23.33333333333333
E0300,92.13483146067416,4.49438202247191,1.1235955056179776,2.247191011235955,100.0,0.0,0.0,0.0,7.86516853932584,0.0,5.617977528089887,2.247191011235955,84.26966292134831,7.865168539325842,0.0,0.0,0.0,100.0,0.0,15.730337078651688,62.92134831460674,19.101123595505616,3.3707865168539324,4.49438202247191,4.49438202247191,1.1235955056179776,4.49438202247191,40.0,40.0,0.0,0.0,0.0,20.0,0.0,39.7752808988764,84.26966292134831,15.730337078651685,0.0,0.0,80.0,20.0,0.0,0.0,4.269662921348314
E0301,92.85714285714286,2.380952380952381,2.380952380952381,2.380952380952381,100.0,0.0,0.0,0.0,7.1428571428571415,4.761904761904762,7.142857142857142,78.57142857142857,4.761904761904762,4.761904761904762,0.0,20.0,60.0,0.0,20.0,28.09523809523809,2.380952380952381,4.761904761904762,30.952380952380956,38.095238095238095,16.666666666666664,2.380952380952381,4.761904761904762,0.0,0.0,20.0,40.0,40.0,0.0,0.0,25.23809523809524,11.904761904761903,73.80952380952381,14.285714285714285,0.0,40.0,20.0,40.0,0.0,53.80952380952381
E0302,12.0,6.0,72.0,10.0,25.0,0.0,75.0,0.0,16.0,0.0,2.0,94.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,6.0,8.0,4.0,0.0,24.0,52.0,6.0,0.0,0.0,25.0,0.0,0.0,75.0,0.0,44.0,14.000000000000002,68.0,18.0,0.0,25.0,25.0,50.0,0.0,43.0
E0303,7.6923076923076925,0.0,7.6923076923076925,84.61538461538461,0.0,0.0,0.0,100.0,15.384615384615389,5.128205128205128,92.3076923076923,2.564102564102564,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,10.256410256410255,41.02564102564102,33.33333333333333,10.256410256410255,0.0,2.564102564102564,2.564102564102564,0.0,50.0,0.0,0.0,0.0,0.0,50.0,56.41025641025641,82.05128205128204,17.94871794871795,0.0,0.0,50.0,50.0,0.0,0.0,32.051282051282044
E0304,87.5,3.75,3.75,5.0,100.0,0.0,0.0,0.0,12.5,0.0,2.5,6.25,11.25,80.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,27.083333333333336,0.0,1.25,15.0,51.24999999999999,26.25,2.5,3.75,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,33.75,18.75,67.5,13.750000000000002,0.0,0.0,100.0,0.0,0.0,32.5
E0305,3.076923076923077,0.0,95.3846153846154,1.5384615384615383,0.0,0.0,100.0,0.0,4.615384615384614,0.0,4.615384615384616,3.076923076923077,10.76923076923077,81.53846153846153,0.0,0.0,16.666666666666664,0.0,83.33333333333334,15.384615384615392,20.0,52.30769230769232,21.53846153846154,1.5384615384615383,1.5384615384615383,1.5384615384615383,1.5384615384615383,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,25.12820512820513,76.92307692307693,23.07692307692308,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,10.256410256410264
E0306,13.79310344827586,3.4482758620689653,82.75862068965517,0.0,0.0,0.0,100.0,0.0,17.241379310344826,3.4482758620689653,89.65517241379311,3.4482758620689653,3.4482758620689653,0.0,0.0,100.0,0.0,0.0,0.0,10.344827586206891,3.4482758620689653,6.896551724137931,3.4482758620689653,3.4482758620689653,10.344827586206897,0.0,72.41379310344827,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.58620689655173,17.24137931034483,68.96551724137932,13.79310344827586,0.0,100.0,0.0,0.0,0.0,82.75862068965517
E0307,0.0,5.128205128205128,5.128205128205128,89.74358974358975,0.0,0.0,0.0,100.0,10.256410256410252,0.0,0.0,10.256410256410255,74.35897435897436,15.384615384615383,0.0,0.0,25.0,75.0,0.0,15.384615384615383,43.58974358974359,48.71794871794872,2.564102564102564,0.0,0.0,2.564102564102564,2.564102564102564,50.0,25.0,0.0,0.0,0.0,0.0,25.0,28.846153846153843,12.82051282051282,71.7948717948718,15.384615384615383,0.0,25.0,50.0,25.0,0.0,21.7948717948718
E0308,10.344827586206897,0.0,89.65517241379311,0.0,50.0,0.0,50.0,0.0,39.65517241379311,89.65517241379311,0.0,0.0,3.4482758620689653,6.896551724137931,100.0,0.0,0.0,0.0,0.0,10.344827586206891,3.4482758620689653,3.4482758620689653,17.24137931034483,41.37931034482759,24.13793103448276,10.344827586206897,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,41.37931034482759,89.65517241379311,10.344827586206897,0.0,0.0,100.0,0.0,0.0,0.0,10.344827586206891
E0309,8.620689655172415,79.3103448275862,5.172413793103448,6.896551724137931,0.0,71.42857142857143,14.285714285714285,14.285714285714285,16.50246305418719,86.20689655172413,6.896551724137931,1.7241379310344829,3.4482758620689653,1.7241379310344829,100.0,0.0,0.0,0.0,0.0,13.793103448275868,27.58620689655172,55.172413793103445,12.06896551724138,1.7241379310344829,0.0,0.0,3.4482758620689653,42.85714285714285,42.85714285714285,0.0,0.0,0.0,0.0,14.285714285714285,26.108374384236456,22.41379310344828,60.3448275862069,17.24137931034483,0.0,28.57142857142857,57.14285714285714,14.285714285714285,0.0,6.157635467980297
E0310,92.3076923076923,0.0,5.128205128205128,2.564102564102564,100.0,0.0,0.0,0.0,7.6923076923076925,74.35897435897436,17.94871794871795,2.564102564102564,0.0,5.128205128205128,33.33333333333333,66.66666666666666,0.0,0.0,0.0,48.71794871794872,2.564102564102564,0.0,15.384615384615383,64.1025641025641,17.94871794871795,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,0.0,10.256410256410255,66.66666666666666,23.07692307692308,0.0,0.0,100.0,0.0,33.333333333333336
E0311,70.58823529411765,8.823529411764707,2.941176470588235,17.647058823529413,40.0,20.0,20.0,20.0,30.58823529411765,2.941176470588235,88.23529411764706,2.941176470588235,2.941176470588235,2.941176470588235,0.0,80.0,0.0,0.0,20.0,17.058823529411764,29.411764705882355,50.0,11.76470588235294,0.0,0.0,5.88235294117647,2.941176470588235,20.0,60.0,0.0,0.0,0.0,0.0,20.0,27.058823529411768,20.588235294117645,67.64705882352942,11.76470588235294,0.0,20.0,60.0,20.0,0.0,8.235294117647062
E0312,4.615384615384616,4.615384615384616,89.23076923076924,1.5384615384615383,0.0,0.0,100.0,0.0,10.769230769230766,7.6923076923076925,87.6923076923077,4.615384615384616,0.0,0.0,20.0,80.0,0.0,0.0,0.0,12.307692307692308,13.846153846153848,53.84615384615385,18.461538461538463,3.076923076923077,3.076923076923077,3.076923076923077,4.615384615384616,0.0,60.0,20.0,20.0,0.0,0.0,0.0,24.615384615384617,0.0,13.846153846153848,80.0,6.153846153846154,0.0,20.0,80.0,0.0,6.153846153846153
E0313,6.25,6.25,87.5,0.0,16.666666666666664,0.0,83.33333333333334,0.0,10.41666666666666,0.0,9.375,84.375,6.25,0.0,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,17.708333333333336,3.125,9.375,68.75,15.625,0.0,3.125,0.0,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.0,0.0,8.333333333333336,81.25,18.75,0.0,0.0,83.33333333333334,16.666666666666664,0.0,0.0,2.0833333333333397
E0314,9.090909090909092,80.3030303030303,7.575757575757576,3.0303030303030303,20.0,60.0,0.0,20.0,27.878787878787875,80.3030303030303,9.090909090909092,4.545454545454546,3.0303030303030303,3.0303030303030303,100.0,0.0,0.0,0.0,0.0,19.696969696969703,0.0,3.0303030303030303,3.0303030303030303,3.0303030303030303,28.78787878787879,59.09090909090909,3.0303030303030303,0.0,0.0,0.0,0.0,20.0,80.0,0.0,20.909090909090907,0.0,27.27272727272727,63.63636363636363,9.090909090909092,0.0,20.0,80.0,0.0,16.363636363636363
E0315,0.0,2.380952380952381,95.23809523809524,2.380952380952381,0.0,0.0,100.0,0.0,4.761904761904768,2.380952380952381,7.142857142857142,9.523809523809524,69.04761904761905,11.904761904761903,0.0,0.0,0.0,100.0,0.0,30.952380952380956,7.142857142857142,61.90476190476191,19.047619047619047,2.380952380952381,2.380952380952381,7.142857142857142,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095,21.428571428571427,61.90476190476191,16.666666666666664,0.0,0.0,0.0,100.0,0.0,83.33333333333334
E0316,10.0,0.0,17.5,72.5,0.0,0.0,16.666666666666664,83.33333333333334,10.83333333333334,0.0,0.0,2.5,95.0,2.5,0.0,0.0,0.0,100.0,0.0,5.0,72.5,10.0,0.0,7.5,2.5,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,22.5,62.5,15.0,0.0,16.666666666666664,50.0,33.33333333333333,0.0,18.33333333333333
E0317,2.7777777777777777,0.0,94.44444444444444,2.7777777777777777,0.0,0.0,100.0,0.0,5.555555555555557,86.11111111111111,8.333333333333332,0.0,2.7777777777777777,2.7777777777777777,100.0,0.0,0.0,0.0,0.0,13.888888888888888,0.0,0.0,5.555555555555555,16.666666666666664,47.22222222222222,27.77777777777778,2.7777777777777777,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,44.44444444444444,22.22222222222222,63.888888888888886,13.88888888888889,0.0,66.66666666666666,33.33333333333333,0.0,0.0,44.44444444444444
E0318,7.142857142857142,2.857142857142857,87.14285714285714,2.857142857142857,0.0,0.0,100.0,0.0,12.85714285714286,75.71428571428571,10.0,7.142857142857142,4.285714285714286,2.857142857142857,77.77777777777779,11.11111111111111,0.0,11.11111111111111,0.0,10.000000000000009,1.4285714285714286,17.142857142857142,58.57142857142858,20.0,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,55.55555555555556,44.44444444444444,0.0,0.0,0.0,24.444444444444446,0.0,11.428571428571429,65.71428571428571,22.857142857142858,0.0,0.0,77.77777777777779,22.22222222222222,12.063492063492072
E0319,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,25.0,25.0,75.0,0.0,0.0,50.0,50.0,0.0,0.0,25.0
E0320,93.42105263157896,3.947368421052632,1.3157894736842104,1.3157894736842104,100.0,0.0,0.0,0.0,6.578947368421054,5.263157894736842,78.94736842105263,7.894736842105263,6.578947368421052,1.3157894736842104,0.0,66.66666666666666,0.0,33.33333333333333,0.0,26.754385964912284,64.47368421052632,21.052631578947366,1.3157894736842104,2.631578947368421,2.631578947368421,5.263157894736842,2.631578947368421,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,40.35087719298245,84.21052631578947,15.789473684210526,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,17.543859649122805
E0321,4.761904761904762,85.71428571428571,9.523809523809524,0.0,0.0,100.0,0.0,0.0,14.285714285714288,14.285714285714285,69.04761904761905,4.761904761904762,9.523809523809524,2.380952380952381,25.0,50.0,0.0,25.0,0.0,26.19047619047619,0.0,7.142857142857142,16.666666666666664,42.85714285714285,33.33333333333333,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,23.80952380952381,76.19047619047619,23.809523809523807,0.0,0.0,25.0,75.0,0.0,0.0,51.19047619047619
E0322,8.620689655172415,3.4482758620689653,84.48275862068965,3.4482758620689653,0.0,0.0,100.0,0.0,15.517241379310349,15.517241379310343,77.58620689655173,5.172413793103448,1.7241379310344829,0.0,25.0,75.0,0.0,0.0,0.0,9.482758620689658,20.689655172413797,46.55172413793103,24.13793103448276,0.0,1.7241379310344829,1.7241379310344829,5.172413793103448,50.0,25.0,25.0,0.0,0.0,0.0,0.0,30.172413793103445,0.0,24.13793103448276,56.896551724137936,18.96551724137931,0.0,50.0,50.0,0.0,25.86206896551724
E0323,2.7777777777777777,2.7777777777777777,88.88888888888889,5.555555555555555,0.0,33.33333333333333,66.66666666666666,0.0,30.55555555555556,2.7777777777777777,2.7777777777777777,11.11111111111111,8.333333333333332,75.0,0.0,0.0,0.0,0.0,100.0,25.0,8.333333333333332,58.333333333333336,25.0,2.7777777777777777,5.555555555555555,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,33.33333333333332,16.666666666666664,72.22222222222221,11.11111111111111,0.0,0.0,100.0,0.0,0.0,27.77777777777778
E0324,7.6923076923076925,1.9230769230769231,90.3846153846154,0.0,0.0,0.0,100.0,0.0,9.615384615384611,1.9230769230769231,3.8461538461538463,0.0,88.46153846153845,5.769230769230769,0.0,0.0,0.0,100.0,0.0,11.538461538461544,0.0,1.9230769230769231,23.07692307692308,42.30769230769231,25.0,3.8461538461538463,3.8461538461538463,0.0,0.0,20.0,60.0,20.0,0.0,0.0,17.692307692307693,0.0,17.307692307692307,65.38461538461539,17.307692307692307,0.0,20.0,60.0,20.0,5.384615384615387
E0326,6.0606060606060606,9.090909090909092,78.78787878787878,6.0606060606060606,0.0,0.0,100.0,0.0,21.212121212121215,3.0303030303030303,12.12121212121212,75.75757575757575,6.0606060606060606,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,24.24242424242425,0.0,3.0303030303030303,3.0303030303030303,9.090909090909092,63.63636363636363,18.181818181818183,3.0303030303030303,0.0,0.0,100.0,0.0,0.0,0.0,0.0,96.96969696969695,12.12121212121212,66.66666666666666,21.21212121212121,0.0,0.0,100.0,0.0,0.0,33.33333333333334
E0327,11.428571428571429,8.571428571428571,5.714285714285714,74.28571428571429,42.85714285714285,14.285714285714285,0.0,42.85714285714285,37.142857142857146,11.428571428571429,82.85714285714286,2.857142857142857,2.857142857142857,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,14.28571428571428,34.285714285714285,34.285714285714285,17.142857142857142,14.285714285714285,0.0,0.0,0.0,14.285714285714285,42.85714285714285,14.285714285714285,28.57142857142857,0.0,0.0,0.0,22.85714285714285,80.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0
E0328,84.61538461538461,2.564102564102564,7.6923076923076925,5.128205128205128,100.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,2.564102564102564,23.07692307692308,74.35897435897436,0.0,0.0,0.0,33.33333333333333,66.66666666666666,10.256410256410264,2.564102564102564,25.64102564102564,33.33333333333333,23.07692307692308,0.0,7.6923076923076925,7.6923076923076925,0.0,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,0.0,20.51282051282051,66.66666666666666,12.82051282051282,0.0,0.0,33.33333333333333,66.66666666666666,53.84615384615384
E0329,81.63265306122449,6.122448979591836,8.16326530612245,4.081632653061225,80.0,20.0,0.0,0.0,13.87755102040816,6.122448979591836,10.20408163265306,4.081632653061225,6.122448979591836,73.46938775510205,0.0,0.0,20.0,20.0,60.0,29.795918367346943,0.0,20.40816326530612,51.02040816326531,20.40816326530612,4.081632653061225,4.081632653061225,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,8.979591836734691,18.367346938775512,63.26530612244898,18.367346938775512,0.0,20.0,60.0,20.0,0.0,3.26530612244898
E0330,5.555555555555555,11.11111111111111,77.77777777777779,5.555555555555555,0.0,0.0,100.0,0.0,22.222222222222214,0.0,2.7777777777777777,5.555555555555555,88.88888888888889,2.7777777777777777,0.0,0.0,0.0,100.0,0.0,11.111111111111112,2.7777777777777777,0.0,5.555555555555555,2.7777777777777777,5.555555555555555,5.555555555555555,77.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.222222222222214,0.0,11.11111111111111,72.22222222222221,16.666666666666664,0.0,0.0,66.66666666666666,33.33333333333333,16.666666666666664
E0331,0.0,97.5,0.0,2.5,0.0,100.0,0.0,0.0,2.5,2.5,87.5,5.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,32.5,30.0,22.5,2.5,5.0,0.0,7.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,37.5,5.0,60.0,35.0,0.0,0.0,0.0,100.0,0.0,65.0
E0332,4.651162790697675,2.3255813953488373,86.04651162790698,6.976744186046512,0.0,0.0,100.0,0.0,13.95348837209302,0.0,6.976744186046512,83.72093023255815,6.976744186046512,2.3255813953488373,0.0,0.0,100.0,0.0,0.0,16.279069767441854,18.6046511627907,55.81395348837209,16.27906976744186,2.3255813953488373,4.651162790697675,0.0,2.3255813953488373,60.0,40.0,0.0,0.0,0.0,0.0,0.0,41.3953488372093,16.27906976744186,69.76744186046511,13.953488372093023,0.0,40.0,40.0,20.0,0.0,29.767441860465112
E0333,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,28.57142857142857,0.0,0.0,14.285714285714285,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,71.42857142857142,42.85714285714285,42.85714285714285,14.285714285714285,0.0,0.0,0.0,100.0,0.0,85.71428571428572
E0334,90.14084507042254,2.8169014084507045,4.225352112676056,2.8169014084507045,100.0,0.0,0.0,0.0,9.85915492957746,94.3661971830986,2.8169014084507045,2.8169014084507045,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.633802816901408,0.0,2.8169014084507045,18.30985915492958,56.33802816901409,15.492957746478872,4.225352112676056,2.8169014084507045,0.0,0.0,0.0,0.0,100.0,0.0,0.0,84.50704225352113,19.718309859154928,69.01408450704226,11.267605633802818,0.0,100.0,0.0,0.0,0.0,80.28169014084507
